CRN	one	r0	r1	r2	r3	r4	score
48	0.24828086599295734	0.0993146	25.37386645	0.02882264	53.83608142	0.81798137	0.4594097591117021
705	0.24598525469332747	3.18242678	0.03289193	6.23673309	0.0545942	0.01050214	0.4593872450621068
567	0.08956967941476135	30.16590077	0.0226588	0.25660677	66.29702239	0.49337889	0.4593824606525427
317	0.05508239544328359	0.05828218	0.011394	27.50599584	0.06302257	59.67561325	0.45937230754192293
481	0.12425778444402302	0.02481519	0.0236923	41.14952616	0.17134632	75.37080573	0.4593625991420496
485	0.34033125000874004	47.86802341	1.63884033	0.23070525	98.5160523	0.08550002	0.45933966310415475
457	0.26589800553053056	25.43378926	0.10163107	46.43973702	0.26041816	0.01839598	0.4593278192270818
154	0.13724567179678915	42.40577491	0.0611195	0.11982611	0.12960169	79.03474018	0.45930955788179323
49	0.26151241624263316	0.01273819	8.11695219	0.03866332	15.82308792	0.48148345	0.45927722102660773
1090	0.329410117654303	0.10192261	11.82864491	0.14055106	22.70037026	0.17047346	0.4592313418094777
216	0.11826670582974473	0.01416163	0.01656028	0.06704934	19.77042512	40.58310916	0.45922912013124945
60	0.3163900294924938	0.07355074	6.47091391	0.08586407	12.86392387	0.15861601	0.45921250749785364
1069	0.08049230389270098	94.23573883	0.01296977	2.83087683	0.06008149	15.46876625	0.4591603412321396
158	0.2225924751296837	0.02917845	10.54870883	0.01080269	20.88879246	0.2943933	0.4591141014133841
405	0.12313011780709238	33.69780395	0.01374551	1.0432177	5.86567096	0.02576276	0.4590950646916458
480	0.1343093630919686	0.01779881	12.60267008	0.02011176	0.26700011	24.13460683	0.45907981165405654
1108	0.04054589312084703	0.01160247	21.14388627	0.03045097	0.08337332	39.68963366	0.4590554034180072
416	0.37867878484041523	2.80437092	6.57266666	0.01080907	0.04390044	0.08870238	0.45902740647804374
26	0.1381325762915941	2.66522173	0.01072539	5.36897597	0.01398023	0.0111813	0.45900263922733353
454	0.20266903796177374	0.09581433	0.09577884	32.59011745	0.01080291	77.61596515	0.4589849312998627
1260	0.3218344088477577	0.03798808	56.04783213	2.43187635	0.12296413	9.01847291	0.4589683388641974
1074	0.2787736083610728	4.3560034	0.01380339	0.03230493	0.04642633	8.12510483	0.45890921556232245
943	0.24184390141294468	83.88700611	0.02101099	1.99657142	0.18998101	11.89250567	0.45881386193202045
237	0.11372712240756577	0.02286151	7.85105162	0.01049443	14.70039718	0.0201913	0.45877313032293104
351	0.2788731756707807	0.01823563	0.04314553	14.02551525	32.24633908	0.07158801	0.4587521255487527
790	0.26135856255471385	0.04419587	30.05588878	0.01224799	73.04937	0.02083969	0.458714708170846
708	0.11205489646117493	0.05124629	19.80455929	39.14302255	0.01224576	0.1331513	0.45870674471062456
1155	0.2739463922317407	0.15278011	17.01011064	0.50957533	0.01010935	39.66737605	0.4586484194355115
43	0.07959284686901902	0.01923032	6.87365589	0.01733292	0.0545576	14.8983379	0.4584956714290715
584	0.22046667805321046	0.02330113	0.01118354	10.43561342	0.03697718	24.8202117	0.45849023982651205
483	0.3043336096809769	0.24941605	9.47397529	0.01701042	19.02269634	0.10147833	0.45848883586783307
171	0.26496990343613797	0.0287588	21.33041801	0.01188766	0.02627253	52.01908529	0.458264070256186
363	0.1107033724612602	0.06127253	0.01481894	10.36378067	0.02532367	21.07351144	0.4582543983564971
527	0.12835383399832753	0.07407366	44.25703541	83.77639005	0.08237968	1.17010677	0.4582391223079219
339	0.2455809559991113	6.79160077	0.03536439	0.01527708	14.08307746	0.25731591	0.45817209952935056
489	0.11323388668564621	0.0171181	36.13202337	0.80400395	65.3467684	0.18642575	0.458141905004166
759	0.09796479961895692	47.27280448	0.01664095	1.36113362	0.01493213	6.82761723	0.4581381800377052
503	0.2041425791931972	0.56914737	27.66642338	0.14289826	60.77966796	0.18364873	0.4581343636043788
946	0.3226467519053247	44.45702736	2.51553128	0.02828668	0.08410098	8.39384195	0.45810659057068565
221	0.08249310673644863	0.01331388	10.79983346	0.03242186	0.01745855	19.86455311	0.45810016271506576
706	0.1913936232025499	0.02232967	3.40483387	6.37116192	0.01051664	0.01345105	0.45803789772833503
96	0.18591005296436544	13.72683112	0.29060423	0.01210157	0.13946057	30.04378589	0.4580367618945293
750	0.30233232396719906	8.43914399	0.58322798	0.03552057	18.04725261	0.03505539	0.45802414307381517
172	0.12355023024232549	0.06087057	26.30113531	0.0273269	0.11728154	54.12282879	0.45796702461310385
607	0.3415764776086023	0.02025935	38.52474561	0.0352276	70.96271699	1.36355464	0.45793334143490616
288	0.20115645062187712	0.02223709	23.16009416	0.07106239	0.02173612	57.13839449	0.45788250778660144
920	0.14476068519667343	19.2999675	0.01715712	1.01225888	0.01225048	4.0196171	0.4578288508562365
492	0.1541255239092196	0.02085414	1.62313546	0.01925685	3.50213001	0.02376759	0.4577967513243852
604	0.3403947656678017	1.53078543	0.0278308	0.01569838	3.50359468	0.01665823	0.45777147624502057
1089	0.32001876631858617	0.01096514	11.68992287	0.22259782	20.96652112	0.04167197	0.45772436727463767
25	0.3326666920346193	7.24684134	0.1221891	14.87833612	0.2191993	0.01727864	0.45767434932610906
679	0.1959686686459119	0.02129568	0.02619173	5.38692672	9.97704551	0.19237816	0.45765125307692994
368	0.18361404752045038	0.17582713	0.02173384	11.81889619	22.37968131	0.01146795	0.4576035999941124
214	0.19581829509910503	0.05702436	5.0864738	0.01305319	0.05922764	11.11839632	0.45719324645307907
320	0.06306823828481165	0.03007554	0.01366919	11.69077956	0.01404	26.87513972	0.45718002812044073
533	0.3610044378278467	0.0493163	38.39231187	0.01751892	63.48718485	0.19475236	0.4568156714483181
44	0.13012242129750648	0.01169796	1.61858719	0.01863988	3.17359869	0.02409307	0.4567634194143839
478	0.06577070040618502	0.0238257	0.01849747	0.05847189	13.20799489	30.57265873	0.4566670354112837
910	0.10479038656887145	0.06685965	38.73428352	0.17180764	0.04151332	67.10455225	0.4566600479342574
1065	0.22047893526241258	26.93244291	0.01294618	1.12273875	5.47077375	0.68247043	0.4565870755534722
14	0.0703104772216342	0.06243293	0.01139949	3.91706895	0.01294094	8.57195317	0.4565298734885832
957	0.34054943317999353	10.59103448	0.29410032	0.02566335	0.04757395	1.52214645	0.4563411747480151
468	0.14631465624381793	26.84936327	0.01957928	0.06864719	68.94508367	0.1825746	0.45623536727731206
434	0.2637581718247917	0.01315848	2.58780338	0.0549657	6.01977898	0.09872591	0.45609429781509336
560	0.09696932128570801	0.016275	5.94571932	0.04760629	10.6328887	0.01568507	0.45604335206938396
1297	0.17152774018925365	0.01351723	12.80663658	0.42354055	0.0342239	1.95762038	0.45597230085345
62	0.15831672389022963	0.07163941	3.68585457	0.02302128	7.60771996	0.04928024	0.45573678875071283
1049	0.33183120713870995	1.80530334	0.01481735	0.07905118	3.19755193	0.03460329	0.45572914304407414
554	0.1661095233872087	0.04720007	19.32788074	0.03458176	44.17196089	1.34985699	0.45567606564430707
1251	0.12236402596557176	26.92651994	0.01267137	0.61782483	0.01101156	3.6973358	0.45553725226859326
913	0.05425944158009512	0.01668387	6.58883056	0.01099753	0.10390552	12.81081862	0.4554429641407137
97	0.21043221380799595	0.59087394	15.03806949	0.0577554	0.02490151	29.05779927	0.4553036405558987
491	0.06327738924735743	0.02359847	15.47996087	0.397245	27.22979961	0.0435021	0.4551938169107409
1151	0.2540128134947714	0.01742	0.46409191	0.02186997	0.0108185	1.00409591	0.4545260808757676
1259	0.09606073957656618	0.1779811	27.71023779	0.01581197	1.46875237	5.84448011	0.45452072220144246
153	0.15967043306818804	2.49170435	0.02272701	0.01318755	5.44776852	0.08321168	0.45401519818024266
1106	0.15824884335732173	0.02968937	22.15103116	0.01899841	3.43587467	53.45150664	0.4537811522163408
915	0.11310766529651883	99.64195988	6.50825207	0.09405017	0.08573193	18.68509836	0.4537134751034337
1201	0.07079247002110012	25.01908803	0.01050016	0.02739928	0.77344555	4.01376926	0.4534388348750103
156	0.06820017129956675	3.60371162	0.01223473	0.0144139	9.17142536	0.10074267	0.4530574514438804
72	0.15727467608240833	0.01282003	6.37123669	0.01167752	0.27489969	0.94972178	0.4523574493900481
512	0.2739270308314835	0.01266588	85.06335061	19.55102318	0.25508092	0.01569184	0.45209534055501943
551	0.3159059002780766	0.05366359	79.93862096	0.02467169	20.39146737	0.04563456	0.4520309828669971
514	0.31184260069468245	27.26526287	0.01371822	7.07947637	0.03319209	0.01020158	0.4519496303035279
1	0.274203151192884	0.05792694	80.13242368	0.02205524	20.48645553	0.01029854	0.45184203425164793
486	0.269216489561789	92.11234051	0.01770129	0.01613421	20.02510981	0.01440174	0.4514700548838725
808	0.28577549516970024	38.69770177	0.03986231	0.01624385	10.15159749	0.01023184	0.4514688766348326
552	0.30237862683172784	0.02139909	99.6363086	0.03754888	21.59428413	0.01119167	0.4514488439485729
505	0.31318195051249464	96.96773207	0.06886556	23.73672813	0.13735721	0.26923881	0.4514323532229079
1328	0.242191690103083	96.19226756	0.03089727	9.94438408	0.01921403	27.35686252	0.4513889954039009
182	0.22438480825148385	26.50991384	0.016434	0.01086864	6.23850385	0.15720718	0.45136699841620814
370	0.30519981409879615	78.30053444	0.01867373	0.05498002	18.38467751	0.41653215	0.45116045144607647
23	0.2353413685073662	0.01540049	91.53520895	0.02156377	25.86610182	0.18567147	0.45102949037093126
991	0.23739377886103852	24.85108876	0.01425868	0.03230924	6.95656219	0.05483223	0.45090215558190605
1021	0.2345948616116994	72.58102381	0.07844258	0.01500546	15.90037486	0.02378738	0.4508821767081713
22	0.2950775321408257	34.22312253	0.01162263	0.0424993	8.51465567	0.06327712	0.45085258104569825
555	0.1527739271974748	0.01400942	1.91596223	0.0725323	4.49965386	0.07946153	0.4507465501736681
180	0.2650923291667475	38.87184365	0.01882352	0.04901878	10.32186981	0.138928	0.4502442828922536
371	0.3115275331215538	15.17817025	0.01198842	0.02709735	3.59628914	0.01566312	0.4501112308470509
352	0.2712728182030576	16.60109845	0.02790143	4.64727981	0.37094445	0.04797846	0.4489347672865394
401	0.058499248626018525	25.58456949	0.01438067	0.46991061	0.0119226	3.72294397	0.4488373891944213
807	0.2627369286172118	0.01880777	5.12364918	0.01662726	1.19990836	0.01745647	0.4485241834192429
513	0.337110983285305	39.66354078	0.08809576	11.19502187	0.03701677	0.42633103	0.4480381262593078
809	0.27539819183249376	5.86881844	0.01992388	0.02635561	1.58931884	0.01407713	0.4476889729960651
734	0.2972206913307685	0.41209018	70.43981356	0.07145515	17.2885861	1.95926409	0.4469496092442195
1170	0.06582775380135004	0.10007119	97.22556476	0.01347612	40.2505016	5.47260985	0.4424630876407012
1084	0.240181726650769	71.59304274	0.01419521	0.01920319	13.35284451	7.60368749	0.4419547593810156
1310	0.31388188093651814	0.01190295	34.04651638	0.01872252	5.55084152	3.18263084	0.4408936558078815
745	0.27345603540777524	63.03418654	0.01017672	0.04832154	13.77241881	9.51249786	0.44086879939861773
373	0.2972261897301084	35.10580772	0.01268956	0.04930814	6.03168397	3.28263956	0.44052205897069613
518	0.17875713921234704	0.05942905	41.72478073	0.01564995	7.44872568	3.08074454	0.4404171357277836
372	0.2949294188643394	48.12926278	0.1339318	0.04245152	8.75684138	5.7733291	0.43990643632666365
853	0.3022408043711029	0.0339407	18.65495977	0.02068766	3.31749584	1.26693811	0.4398301499311
746	0.266899624118143	44.00722105	0.02668589	0.0369304	6.65972233	3.28100994	0.4397142218104156
997	0.2442720753234847	44.54386802	0.0308997	0.0201059	6.7259543	2.43998118	0.4395071203404449
413	0.30509075010471204	34.08647527	0.01729529	0.15166225	6.33870993	2.78047329	0.439425194882775
747	0.26522341467434	53.79137637	0.13941488	0.02602969	7.98494011	4.15248667	0.43838666083086053
1314	0.310155940440138	0.03431154	43.30432159	0.02845111	6.8160319	1.98078939	0.4383071122854052
1083	0.24465544455220364	49.3669159	0.01100148	0.05262407	9.91854586	3.37962725	0.43786364478150264
1357	0.3140317381427699	0.02145808	62.9003822	0.0864745	9.92665836	2.7222681	0.4373917738583089
374	0.31825599098851426	20.4524062	0.01973552	0.03789529	3.75961138	1.27086184	0.4368668384474686
2151	0.051143752069167034	71.60781124	0.01322549	39.07210963	4.94128964	0.03117483	0.4349822154025552
2493	0.15068475120338046	89.56503685	8.30317176	0.01958613	54.4935334	2.54666853	0.4345604303788265
1674	0.16100509167453578	58.93419116	0.02383942	0.01349228	29.37788452	4.67901811	0.434010038830394
107	0.044649610166485366	0.01016435	51.13789952	2.96692271	0.01294173	22.74307894	0.43258988640446217
306	0.25809266208870996	86.21810141	0.0320128	0.01060772	7.77073456	50.61600132	0.4320862767674469
1271	0.09422082976265082	89.31098478	0.01426857	45.93060389	3.92543074	0.01421939	0.43190846965308993
300	0.1824698554610391	65.41770075	0.05919684	2.79091194	28.36637604	0.01088072	0.4314647702359596
2395	0.10104340386037669	50.41215271	0.01017966	0.01299649	29.12614852	4.80560607	0.43042028571621427
5	0.31685387354901906	75.87844664	0.01988775	19.24130715	0.16988982	29.2239317	0.42995579150916874
1287	0.1220201145904906	47.06850434	0.01085403	3.53750797	23.09953768	0.01496794	0.42981787722100445
1750	0.29611755721806493	2.66672457	61.86819281	0.0218606	0.0106938	0.05154314	0.42874360364551584
1746	0.3160177254461994	1.89288049	49.50397227	0.0205545	0.01458324	0.02512042	0.4280977483170149
1038	0.13589743894493642	77.6009122	2.44114387	0.01178937	32.63693364	0.01345008	0.427912803541078
1862	0.10868505998847504	47.31172317	0.01575985	0.01867759	22.03574449	4.48117728	0.427510098736343
1228	0.056289004188809125	70.11735502	0.01862579	0.02314955	0.01929312	25.95814417	0.4272466613234511
1749	0.30908911246948595	1.55738159	48.56923592	0.01491559	0.05607305	0.03980824	0.4268285811405874
307	0.1086236674715703	79.09459167	0.18124365	4.09934875	0.02017039	40.045832	0.42624485403132734
29	0.27131042240997216	0.0216801	23.83705604	0.05701348	0.17534948	41.68084749	0.4262446263740499
994	0.2831011080380921	96.73383191	0.014519	45.16895253	0.01813442	7.8443858	0.4259535954708627
1283	0.14514323144000632	39.37167302	0.01214487	3.35807959	18.12139541	0.0185263	0.4251697244327362
1267	0.2999717924727504	0.01645935	65.50575311	0.02528191	0.14536827	9.63667209	0.4223852627713025
298	0.1274589399305209	0.05963815	27.35178992	1.93497864	13.37458412	0.01170967	0.4223578512048519
125	0.2815197325658374	0.02057662	54.57054444	0.01482275	0.01476498	7.61652142	0.42216917771144696
618	0.2993739925225793	57.95803246	0.01660808	0.01267082	1.14092864	9.24257891	0.4214869353778376
1268	0.30272781702796364	0.22780445	71.1995485	0.01402347	0.25643678	10.27837937	0.42126706208934367
603	0.20707479042769739	0.01489737	78.66031573	0.04086953	0.21259051	12.31931865	0.4212071729328063
616	0.29846042038702153	33.9426543	0.02559836	0.02988817	0.10681011	4.55404751	0.4210927356931771
1266	0.23640130255976546	47.13246261	0.02395764	0.03492068	0.04985656	7.59570229	0.4209408193282935
106	0.15814013873857233	91.10134597	0.09000326	5.13875978	0.03995187	36.59707083	0.42082848907263687
760	0.2771564503729317	69.41315617	0.15157698	0.01318338	0.02380125	9.00790993	0.420692679748672
743	0.19749266344763158	0.15077116	42.78094946	0.01728344	0.01012107	5.73713691	0.4205088424575832
2572	0.11756915657388622	25.65332759	0.13355839	0.01023637	8.35566928	0.03704887	0.4200413053181575
958	0.2869206586678173	0.04903452	20.43847134	0.02408449	0.03096154	3.11018805	0.4200174425651031
720	0.18390920481999348	46.45435698	0.02477205	6.89799015	25.26722533	0.01454814	0.4198545302671568
127	0.3041838573586546	0.20353181	33.74379365	0.02110087	0.19449756	4.81389426	0.4198501391362609
635	0.200399796602775	22.96420075	2.34262002	11.6489445	0.01377429	0.13049376	0.41935741362344253
645	0.17703405098015493	47.6583858	0.98914803	36.91725243	0.01116353	9.52915905	0.41911848132357193
762	0.27938036672610034	16.95704581	0.03501835	0.02652665	0.01026505	2.64444186	0.4190823705945637
1082	0.23124752613220476	0.03388761	20.76316871	0.01752982	0.01047833	2.38488344	0.41836618345001103
629	0.16797089292918352	13.4794191	6.250088	1.64479658	0.01167496	0.09362618	0.4177829710943416
992	0.26308021566601403	74.71157338	0.06151263	36.84520527	0.0386263	10.52177361	0.41777688667227614
124	0.28758464448916654	0.05185348	16.94195753	0.01338803	0.03134344	1.93956991	0.41748929075384655
2199	0.15801346607443617	14.62160543	0.01872554	0.01090096	4.33833971	0.01274489	0.41694506110020324
942	0.0614480125499356	80.04919762	0.01177054	50.49084399	12.48752633	0.02483173	0.41670259542377325
1076	0.05024938667695812	82.93184138	0.02237255	37.28108641	0.01014011	9.58564393	0.41612953423108523
1684	0.10414747498746675	2.58873832	64.51737961	0.37901217	0.01866592	0.8248264	0.41556746861078614
362	0.2811001516915921	20.28135347	0.02654729	0.34607811	84.15106293	0.02071202	0.4155593610974649
768	0.1866005869713181	16.76102863	0.01164122	0.01706202	2.01496936	7.47936769	0.4154400813797962
299	0.1046510518031699	0.0253292	39.07704922	4.0027185	17.09575658	0.03046298	0.4153737104829791
1610	0.1802713048606184	0.0279226	51.45939643	8.75932437	31.19866706	0.40526861	0.4152808563939702
3	0.2245890573690892	0.01150848	20.11410373	0.02307259	0.0187237	83.77027299	0.4152644225826247
1464	0.2620248932604478	0.01042857	18.6683778	0.06898803	78.26226217	0.03523349	0.4152459502431864
950	0.2466394101349376	18.32053133	0.01096241	0.01359087	0.23583967	72.95361045	0.41514656557867063
617	0.3153426010813827	0.02042165	12.11277087	0.01972952	0.15660928	48.77188115	0.4150760654001075
761	0.28106286848432416	0.01398038	16.35534116	0.05385525	0.01952215	63.51098674	0.4150316207267914
1793	0.15066307146432728	17.20006163	0.01119784	0.01122363	0.02131354	68.17425347	0.4150130260468136
1485	0.23676542313484464	11.89659813	0.01928262	0.04601238	15.72794805	68.55887313	0.4149967592995538
