crn	r0	r1	r2
11045	0425	0003	0002
11046	0435	0002	0001
11047	0112	0403	0105
11048	1425	0002	0001
11049	1423	0002	0001
1105	0334	0144	0112
11050	0225	0023	0003
11051	0515	0002	0001
11052	0535	0002	0001
11053	0315	0002	0001
11054	0335	0002	0001
11055	2545	0004	0002
11056	0205	0023	0003
11057	0205	0025	0003
11058	1424	0002	0001
11059	2402	0523	0115
1106	0333	0144	0112
11060	0115	0002	0001
11061	0012	0005	0002
11062	0012	0003	0002
11063	0012	0004	0002
11064	0025	0003	0002
11065	0023	0003	0002
11066	3502	0003	0002
11067	3402	0003	0002
11068	3302	0004	0002
11069	3300	0004	0002
1107	1333	0144	0112
11070	3500	0004	0002
11071	5500	0004	0002
11072	3504	0004	0002
11073	5504	0004	0002
11074	3544	0004	0002
11075	5544	0004	0002
11076	3400	0004	0002
11077	3405	0004	0002
11078	4505	0004	0002
11079	3455	0004	0002
1108	3533	0144	0112
11080	3425	0004	0002
11081	3402	0044	0002
11082	4502	0044	0002
11083	4525	0044	0002
11084	4522	0044	0002
11085	5522	0004	0002
11086	5522	0044	0002
11087	5502	0004	0002
11088	5505	0004	0002
11089	3505	0004	0002
1109	3533	0155	0112
11090	3502	0004	0002
11091	3405	0003	0002
11092	3505	0003	0002
11093	3505	0033	0002
11094	3505	0034	0002
11095	3500	0033	0002
11096	3500	0034	0002
11097	3500	0044	0002
11098	5500	0033	0002
11099	5500	0034	0002
111	3444	0114	0002
1110	3533	0145	0112
11100	5500	0044	0002
11101	3555	0033	0002
11102	3555	0034	0002
11103	3505	0044	0002
11104	3555	0044	0002
11105	3302	0044	0002
11106	3502	0033	0002
11107	3502	0034	0002
11108	3522	0033	0002
11109	3522	0034	0002
1111	1333	0155	0112
11110	3525	0033	0002
11111	3525	0034	0002
11112	3525	0044	0002
11113	3522	0044	0002
11114	3502	0044	0002
11115	5505	0033	0002
11116	5505	0034	0002
11117	5505	0044	0002
11118	5502	0044	0002
11119	5502	0033	0002
1112	1333	0145	0112
11120	5502	0034	0002
11121	5522	0034	0002
11122	5525	0033	0002
11123	5525	0034	0002
11124	5525	0044	0002
11125	5504	0033	0002
11126	5504	0034	0002
11127	5504	0044	0002
11128	5545	0033	0002
11129	5545	0034	0002
1113	0333	0155	0112
11130	5544	0033	0002
11131	5544	0034	0002
11132	5545	0044	0002
11133	5524	0033	0002
11134	5524	0034	0002
11135	5524	0044	0002
11136	3504	0033	0002
11137	3504	0034	0002
11138	3504	0044	0002
11139	3544	0033	0002
1114	0333	0145	0112
11140	3544	0034	0002
11141	3524	0033	0002
11142	3524	0034	0002
11143	3524	0044	0002
11144	3545	0033	0002
11145	3545	0034	0002
11146	3545	0044	0002
11147	3512	0033	0002
11148	3512	0034	0002
11149	3312	0044	0002
1115	3544	0144	0112
11150	3512	0044	0002
11151	5514	0033	0002
11152	5514	0034	0002
11153	3511	0034	0002
11154	3514	0034	0002
11155	3511	0044	0002
11156	3514	0044	0002
11157	3511	0033	0002
11158	3514	0033	0002
11159	5514	0044	0002
1116	3534	0144	0112
11160	5515	0033	0002
11161	5515	0034	0002
11162	5515	0044	0002
11163	3515	0044	0002
11164	3515	0033	0002
11165	3515	0034	0002
11166	5501	0033	0002
11167	5501	0034	0002
11168	5501	0044	0002
11169	3501	0033	0002
1117	1344	0144	0112
11170	3501	0034	0002
11171	3501	0044	0002
11172	3322	0111	0102
11173	3522	0111	0102
11174	5522	0111	0102
11175	3524	0113	0112
11176	5524	0113	0112
11177	5512	0113	0112
11178	5522	0113	0112
11179	3512	0113	0112
1118	1334	0144	0112
11180	3522	0113	0112
11181	3512	0133	0112
11182	3512	0134	0112
11183	5512	0134	0112
11184	5512	0133	0112
11185	3511	0114	0002
11186	3311	0111	0002
11187	3511	0113	0002
11188	3511	0111	0002
11189	3312	0114	0002
1119	1344	0155	0112
11190	3322	0114	0002
11191	3512	0114	0002
11192	3522	0114	0002
11193	3312	0111	0002
11194	3322	0111	0002
11195	3522	0111	0002
11196	3512	0111	0002
11197	5512	0114	0002
11198	5512	0111	0002
11199	5522	0114	0002
112	1411	0111	0002
1120	1344	0145	0112
11200	5522	0111	0002
11201	5511	0111	0002
11202	5511	0114	0002
11203	5511	0113	0002
11204	3522	0113	0002
11205	5522	0113	0002
11206	5512	0113	0002
11207	3512	0113	0002
11208	3522	0111	0012
11209	5522	0111	0012
1121	1334	0145	0112
11210	3312	0111	0012
11211	3512	0111	0012
11212	5512	0111	0012
11213	3312	0114	0012
11214	3512	0114	0012
11215	5512	0114	0012
11216	3522	0114	0012
11217	5522	0114	0012
11218	3512	0113	0012
11219	5512	0113	0012
1122	1334	0155	0112
11220	5522	0113	0012
11221	3522	0113	0012
11222	3315	0111	0002
11223	3515	0111	0002
11224	5515	0111	0002
11225	5525	0111	0002
11226	5525	0111	0012
11227	5525	0114	0002
11228	5525	0113	0002
11229	5525	0113	0012
1123	1144	0155	0112
11230	5525	0114	0012
11231	3355	0111	0002
11232	3555	0111	0002
11233	3325	0111	0002
11234	3525	0111	0002
11235	3525	0111	0012
11236	3355	0114	0002
11237	3325	0114	0002
11238	3555	0114	0002
11239	3525	0114	0002
1124	1134	0155	0112
11240	3525	0114	0012
11241	3525	0113	0002
11242	3555	0113	0002
11243	5524	0113	0002
11244	3524	0113	0002
11245	3544	0113	0002
11246	3545	0113	0002
11247	5524	0113	0012
11248	5524	0114	0012
11249	5524	0114	0002
1125	1133	0155	0112
11250	5545	0114	0002
11251	5544	0114	0002
11252	3545	0114	0002
11253	3544	0114	0002
11254	3345	0114	0002
11255	3344	0114	0002
11256	3324	0114	0002
11257	3524	0114	0002
11258	3524	0114	0012
11259	5545	0113	0002
1126	1133	0145	0112
11260	5544	0113	0002
11261	5524	0111	0012
11262	3524	0111	0012
11263	5545	0111	0002
11264	3545	0111	0002
11265	3345	0111	0002
11266	5524	0111	0002
11267	3524	0111	0002
11268	3324	0111	0002
11269	5544	0111	0002
1127	1133	0144	0112
11270	3544	0111	0002
11271	3344	0111	0002
11272	5515	0113	0002
11273	3515	0113	0002
11274	5514	0113	0002
11275	3514	0113	0002
11276	5514	0114	0002
11277	3514	0114	0002
11278	3314	0114	0002
11279	3314	0111	0002
1128	1134	0145	0112
11280	3514	0111	0002
11281	5514	0111	0002
11282	5515	0114	0002
11283	3515	0114	0002
11284	3315	0114	0002
11285	4525	0113	0012
11286	4522	0113	0012
11287	4512	0113	0012
11288	4524	0113	0012
11289	4522	0113	0002
1129	3344	0155	0112
11290	4512	0113	0002
11291	4524	0113	0002
11292	4424	0113	0002
11293	4524	0114	0012
11294	4524	0114	0002
11295	4512	0114	0012
11296	4412	0113	0012
11297	4412	0113	0002
11298	4512	0114	0002
11299	4514	0113	0002
113	1511	0111	0002
1130	0412	0114	0402
11300	4511	0113	0002
11301	4544	0113	0002
11302	4514	0114	0002
11303	4511	0114	0002
11304	4414	0113	0002
11305	4411	0113	0002
11306	4422	0113	0002
11307	1505	0002	0001
11308	2333	0004	0002
11309	0523	0005	0003
1131	0423	0114	0402
11310	0525	0005	0003
11311	0113	0500	0002
11312	2502	0024	0003
11313	2502	0023	0001
11314	0222	0025	0004
11315	0205	0025	0005
11316	1302	0525	0115
11317	0115	0025	0002
11318	0545	0002	0001
11319	0513	0002	0001
1132	0425	0114	0402
11320	0534	0002	0001
11321	0535	0525	0005
11322	0115	0501	0002
11323	0212	0024	0005
11324	2324	0112	0105
11325	0225	0025	0003
11326	0225	0012	0003
11327	0224	0012	0003
11328	0224	0024	0003
11329	0225	0024	0003
1133	0412	0114	0403
11330	0225	0012	0001
11331	0225	0024	0001
11332	0225	0024	0013
11333	0225	0024	0011
11334	0224	0024	0011
11335	0223	0024	0011
11336	0223	0024	0013
11337	0224	0024	0013
11338	0223	0024	0014
11339	0224	0024	0014
1134	0412	0114	0405
11340	0225	0024	0014
11341	0234	0024	0003
11342	0235	0024	0003
11343	0233	0024	0003
11344	0255	0024	0003
11345	0235	0024	0001
11346	0235	0024	0004
11347	0233	0024	0004
11348	0233	0024	0001
11349	0255	0024	0004
1135	0412	0114	0400
11350	0255	0024	0001
11351	0245	0024	0003
11352	0244	0024	0003
11353	0245	0024	0004
11354	0234	0024	0004
11355	0234	0024	0001
11356	0245	0024	0001
11357	0245	0025	0003
11358	0235	0025	0003
11359	0233	0025	0003
1136	0425	0114	0400
11360	0255	0025	0003
11361	0255	0025	0004
11362	0235	0025	0004
11363	0233	0025	0004
11364	0235	0025	0001
11365	0255	0025	0001
11366	0233	0025	0001
11367	0234	0025	0003
11368	0244	0025	0003
11369	0234	0025	0004
1137	0412	0114	0401
11370	0234	0025	0001
11371	0245	0025	0001
11372	0245	0025	0004
11373	0245	0012	0001
11374	0234	0012	0001
11375	0244	0012	0001
11376	0233	0012	0001
11377	0235	0012	0001
11378	0255	0012	0001
11379	0235	0012	0003
1138	0425	0114	0401
11380	0245	0012	0003
11381	0255	0012	0003
11382	0244	0012	0003
11383	0234	0012	0003
11384	0233	0012	0003
11385	0234	0012	0004
11386	0235	0012	0004
11387	0233	0012	0004
11388	0255	0012	0004
11389	0245	0012	0004
1139	0423	0114	0400
11390	0244	0012	0004
11391	0135	0112	0003
11392	0133	0112	0003
11393	0155	0112	0003
11394	0155	0112	0001
11395	0135	0112	0001
11396	0133	0112	0001
11397	0135	0125	0001
11398	0155	0125	0001
11399	0133	0125	0001
114	1311	0111	0002
1140	0423	0114	0401
11400	0133	0124	0001
11401	0135	0124	0001
11402	0155	0124	0001
11403	0134	0124	0001
11404	0145	0124	0001
11405	0144	0124	0001
11406	0145	0125	0001
11407	0144	0125	0001
11408	0134	0125	0001
11409	0134	0123	0001
1141	0424	0114	0401
11410	0135	0123	0001
11411	0133	0123	0001
11412	0155	0123	0001
11413	0145	0123	0001
11414	0144	0123	0001
11415	3504	0323	0113
11416	3505	0323	0113
11417	3500	0323	0113
11418	3503	0324	0113
11419	3503	0323	0113
1142	0424	0114	0405
11420	3403	0325	0113
11421	3403	0323	0113
11422	3400	0323	0113
11423	3400	0325	0113
11424	3405	0325	0113
11425	3405	0323	0113
11426	4405	0323	0113
11427	4405	0325	0113
11428	3404	0325	0113
11429	4404	0325	0113
1143	0424	0114	0403
11430	1404	0323	0113
11431	3404	0323	0113
11432	1403	0325	0113
11433	1403	0323	0113
11434	1503	0323	0113
11435	1500	0323	0113
11436	1504	0323	0113
11437	1500	0324	0113
11438	1504	0324	0113
11439	1503	0324	0113
1144	0423	0114	0405
11440	4504	0325	0113
11441	4505	0325	0113
11442	4505	0323	0113
11443	1505	0323	0113
11444	5505	0323	0113
11445	1505	0324	0113
11446	0435	0312	0113
11447	0445	0312	0113
11448	0455	0312	0113
11449	1503	0312	0113
1145	0425	0114	0405
11450	4535	0312	0113
11451	1504	0312	0113
11452	1505	0312	0113
11453	1500	0312	0113
11454	1403	0312	0113
11455	3503	0312	0113
11456	3403	0312	0113
11457	3435	0312	0113
11458	3433	0312	0113
11459	3533	0312	0113
1146	0423	0114	0403
11460	0534	0425	0114
11461	0545	0425	0114
11462	0544	0425	0114
11463	0544	0412	0114
11464	0544	0424	0114
11465	0545	0424	0114
11466	0545	0412	0114
11467	0535	0425	0114
11468	0535	0424	0114
11469	0535	0412	0114
1147	0425	0114	0403
11470	0533	0412	0114
11471	0534	0424	0114
11472	0534	0412	0114
11473	0545	0423	0114
11474	0535	0423	0114
11475	0544	0423	0114
11476	0533	0423	0114
11477	0444	0412	0114
11478	0435	0423	0114
11479	0455	0423	0114
1148	0424	0114	0402
11480	0433	0423	0114
11481	1504	0112	0111
11482	1404	0112	0111
11483	1503	0112	0111
11484	1403	0112	0111
11485	1400	0112	0111
11486	1500	0112	0111
11487	0533	0112	0111
11488	0433	0112	0111
11489	1503	0123	0111
1149	0424	0114	0400
11490	1500	0123	0111
11491	1504	0123	0111
11492	4505	0112	0111
11493	4535	0112	0111
11494	1505	0112	0111
11495	5505	0112	0111
11496	4405	0112	0111
11497	1405	0112	0111
11498	1404	0124	0111
11499	0025	0022	0015
115	1411	0111	0102
1150	3524	0144	0112
11500	2502	0034	0002
11501	2502	0044	0002
11502	2422	0015	0002
11503	2544	0004	0002
11504	2533	0004	0002
11505	2402	0033	0002
11506	4402	0005	0002
11507	0112	0405	0100
11508	0422	0003	0002
11509	4502	0003	0002
1151	3512	0144	0112
11510	0112	0403	0100
11511	4505	0002	0001
11512	4501	0002	0001
11513	0113	0002	0001
11514	0112	0105	0005
11515	0112	0103	0005
11516	0112	0103	0004
11517	0112	0104	0004
11518	0112	0103	0003
11519	0112	0104	0003
1152	3525	0144	0112
11520	0312	0304	0003
11521	0325	0304	0003
11522	0325	0305	0003
11523	0312	0305	0003
11524	0112	0105	0003
11525	0112	0104	0005
11526	0112	0105	0004
11527	0112	0105	0001
11528	0112	0104	0001
11529	0112	0103	0001
1153	3523	0144	0112
11530	0123	0103	0001
11531	0123	0105	0001
11532	0123	0104	0001
11533	0125	0105	0001
11534	0125	0104	0001
11535	0125	0103	0001
11536	0124	0103	0001
11537	0124	0105	0001
11538	0124	0104	0001
11539	0125	0113	0001
1154	1324	0144	0112
11540	0125	0115	0001
11541	0125	0114	0001
11542	0124	0114	0001
11543	0123	0114	0001
11544	0124	0113	0001
11545	0123	0113	0001
11546	0124	0115	0001
11547	0123	0115	0001
11548	0323	0113	0001
11549	0523	0115	0013
1155	1312	0144	0112
11550	0525	0115	0013
11551	0524	0115	0013
11552	0523	0115	0001
11553	0525	0115	0001
11554	0524	0115	0001
11555	0112	0111	0013
11556	0512	0115	0013
11557	0512	0115	0014
11558	0512	0115	0015
11559	0525	0115	0015
1156	1325	0144	0112
11560	0523	0115	0015
11561	0524	0115	0015
11562	4525	0115	0025
11563	4525	0113	0025
11564	4525	0111	0025
11565	3525	0115	0025
11566	3512	0115	0025
11567	3523	0115	0025
11568	3524	0115	0025
11569	3512	0111	0025
1157	1323	0144	0112
11570	3512	0114	0025
11571	3312	0111	0025
11572	3312	0114	0025
11573	3312	0114	0024
11574	3311	0114	0025
11575	3311	0111	0024
11576	3311	0111	0025
11577	3324	0114	0025
11578	3314	0114	0025
11579	3324	0114	0024
1158	3412	0144	0112
11580	3314	0111	0025
11581	3344	0111	0025
11582	3314	0111	0024
11583	3322	0111	0025
11584	3422	0113	0012
11585	4422	0113	0012
11586	3422	0113	0025
11587	4422	0113	0025
11588	3414	0113	0025
11589	4414	0113	0025
1159	3412	0145	0112
11590	3411	0113	0025
11591	4411	0113	0025
11592	3444	0113	0025
11593	3414	0114	0025
11594	3414	0114	0024
11595	3424	0114	0024
11596	3412	0114	0024
11597	3412	0113	0012
11598	4424	0113	0025
11599	3424	0113	0025
116	1434	0111	0102
1160	3412	0155	0112
11600	3412	0113	0025
11601	4412	0113	0025
11602	3412	0114	0025
11603	3412	0114	0012
11604	3424	0114	0025
11605	4425	0113	0025
11606	3425	0113	0025
11607	3455	0113	0025
11608	4455	0113	0025
11609	4445	0113	0025
1161	3425	0155	0112
11610	3445	0113	0025
11611	4445	0111	0025
11612	4414	0111	0025
11613	3414	0111	0024
11614	3414	0111	0025
11615	3315	0111	0025
11616	3415	0111	0025
11617	3411	0111	0025
11618	3315	0111	0024
11619	3415	0111	0024
1162	3425	0145	0112
11620	3411	0111	0024
11621	4411	0111	0025
11622	4415	0111	0025
11623	3315	0114	0024
11624	3415	0114	0024
11625	3315	0114	0025
11626	3415	0114	0025
11627	3345	0111	0024
11628	3345	0111	0025
11629	3334	0111	0025
1163	3423	0155	0112
11630	3334	0111	0024
11631	4434	0111	0025
11632	3313	0111	0025
11633	3413	0111	0025
11634	4413	0111	0025
11635	3413	0111	0024
11636	3433	0111	0024
11637	4433	0111	0025
11638	3433	0111	0025
11639	3313	0111	0024
1164	3423	0145	0112
11640	3435	0111	0025
11641	4435	0111	0025
11642	3435	0111	0024
11643	4414	0111	0023
11644	4402	0003	0002
11645	0114	0002	0001
11646	0512	0005	0003
11647	0524	0005	0003
11648	1522	0002	0001
11649	5512	0002	0001
1165	3435	0155	0112
11650	0324	0005	0003
11651	0323	0005	0003
11652	0323	0004	0003
11653	0023	0005	0003
11654	2522	0034	0002
11655	1401	0003	0002
11656	1305	0005	0002
11657	0522	0003	0002
11658	0115	0400	0002
11659	1305	0004	0002
1166	3455	0155	0112
11660	5523	0002	0001
11661	2502	0113	0112
11662	2402	0113	0112
11663	0224	0113	0112
11664	0212	0125	0111
11665	0212	0112	0111
11666	0045	0012	0002
11667	0044	0012	0002
11668	0035	0012	0002
11669	0035	0024	0012
1167	3455	0145	0112
11670	0034	0024	0012
11671	0434	0012	0011
11672	4434	0012	0011
11673	0034	0012	0011
11674	0045	0012	0011
11675	0044	0012	0011
11676	0444	0012	0011
11677	0444	0024	0011
11678	0445	0024	0011
11679	0435	0012	0011
1168	0412	0213	0114
11680	0455	0012	0011
11681	0433	0012	0011
11682	4435	0012	0011
11683	4455	0012	0011
11684	4433	0012	0011
11685	0035	0024	0011
11686	0033	0024	0011
11687	0033	0025	0011
11688	0033	0025	0013
11689	0034	0025	0014
1169	0412	0211	0114
11690	0045	0025	0015
11691	0445	0025	0015
11692	4445	0025	0015
11693	0434	0025	0015
11694	4434	0025	0015
11695	0445	0025	0011
11696	0444	0025	0011
11697	0434	0025	0011
11698	0434	0024	0011
11699	4434	0025	0011
117	1424	0111	0102
1170	0412	0215	0114
11700	0444	0025	0013
11701	0445	0025	0013
11702	0434	0025	0013
11703	4434	0025	0013
11704	0445	0012	0011
11705	4445	0012	0011
11706	0144	0012	0011
11707	0135	0012	0011
11708	0133	0012	0011
11709	0134	0012	0011
1171	0412	0214	0114
11710	0145	0012	0011
11711	0155	0012	0011
11712	0335	0023	0013
11713	0334	0023	0013
11714	0333	0023	0013
11715	0433	0023	0013
11716	0434	0023	0013
11717	0444	0023	0013
11718	0334	0023	0011
11719	0333	0023	0011
1172	0423	0214	0114
11720	0333	0023	0015
11721	0333	0023	0014
11722	0334	0023	0014
11723	0335	0023	0015
11724	0335	0024	0015
11725	0345	0024	0015
11726	0335	0023	0014
11727	0334	0023	0015
11728	0334	0024	0015
11729	4435	0023	0015
1173	0425	0214	0114
11730	3435	0023	0015
11731	0435	0023	0015
11732	0445	0023	0015
11733	0455	0023	0015
11734	4455	0023	0015
11735	3455	0023	0015
11736	3445	0023	0015
11737	3445	0024	0015
11738	3455	0024	0015
11739	4445	0023	0015
1174	0425	0244	0114
11740	0444	0023	0015
11741	0045	0023	0015
11742	0044	0023	0015
11743	3345	0024	0015
11744	3334	0024	0015
11745	3435	0024	0015
11746	3433	0024	0015
11747	0035	0023	0015
11748	0433	0023	0015
11749	3335	0024	0015
1175	0423	0244	0114
11750	0434	0023	0015
11751	0034	0023	0015
11752	0034	0024	0015
11753	4434	0023	0015
11754	3445	0012	0011
11755	3334	0012	0011
11756	0334	0012	0011
11757	0345	0012	0011
11758	0344	0012	0011
11759	0355	0012	0011
1176	0423	0144	0114
11760	0045	0023	0011
11761	0055	0023	0011
11762	0044	0023	0011
11763	3345	0024	0011
11764	3355	0024	0011
11765	3345	0012	0011
11766	3355	0012	0011
11767	3455	0012	0011
11768	3444	0024	0011
11769	3445	0024	0011
1177	0425	0144	0114
11770	0444	0023	0011
11771	0445	0023	0011
11772	3445	0023	0011
11773	3455	0023	0011
11774	3444	0023	0011
11775	4445	0023	0011
11776	4455	0023	0011
11777	0455	0023	0011
11778	0044	0023	0013
11779	0445	0023	0013
1178	0412	0144	0114
11780	0045	0023	0013
11781	4445	0023	0013
11782	0444	0525	0115
11783	0445	0525	0115
11784	0455	0525	0115
11785	1444	0023	0013
11786	1445	0023	0013
11787	1444	0025	0011
11788	1445	0025	0011
11789	1455	0025	0011
1179	0502	0044	0024
11790	1445	0023	0015
11791	1455	0023	0015
11792	1445	0023	0011
11793	1455	0023	0011
11794	1444	0023	0011
11795	1444	0023	0015
11796	0034	0024	0013
11797	0123	0122	0111
11798	0222	0111	0023
11799	2422	0111	0002
118	1423	0111	0102
1180	0512	0044	0024
11800	2422	0011	0002
11801	2522	0011	0002
11802	2522	0111	0002
11803	0222	0024	0003
11804	1201	0112	0105
11805	2301	0014	0002
11806	2301	0015	0002
11807	2302	0014	0002
11808	2412	0011	0002
11809	2312	0015	0002
1181	0512	0034	0024
11810	2312	0011	0002
11811	2312	0014	0002
11812	2325	0015	0002
11813	2315	0015	0002
11814	2355	0015	0002
11815	2315	0014	0002
11816	2355	0014	0002
11817	2315	0011	0002
11818	2355	0011	0002
11819	3315	0011	0002
1182	0512	0033	0024
11820	3315	0014	0002
11821	3315	0015	0002
11822	2415	0011	0002
11823	2455	0011	0002
11824	4415	0011	0002
11825	3415	0011	0002
11826	3415	0014	0002
11827	3415	0044	0002
11828	4411	0011	0002
11829	2411	0015	0002
1183	0523	0033	0024
11830	4411	0015	0002
11831	3411	0015	0002
11832	2455	0015	0002
11833	2415	0015	0012
11834	4415	0015	0012
11835	3415	0015	0012
11836	4415	0015	0002
11837	3415	0015	0002
11838	2415	0013	0002
11839	2455	0013	0002
1184	0523	0034	0024
11840	2415	0013	0012
11841	2455	0013	0012
11842	2415	0035	0012
11843	2415	0033	0012
11844	2301	0045	0012
11845	2301	0055	0012
11846	2305	0055	0012
11847	2300	0055	0012
11848	3405	0055	0012
11849	3405	0035	0012
1185	5523	0034	0024
11850	3405	0033	0012
11851	3400	0033	0012
11852	3400	0035	0012
11853	2305	0045	0012
11854	2305	0044	0012
11855	2300	0045	0012
11856	2300	0044	0012
11857	3405	0045	0012
11858	3405	0044	0012
11859	2411	0035	0012
1186	0523	0044	0024
11860	2401	0035	0012
11861	2401	0033	0012
11862	2411	0033	0012
11863	2301	0044	0012
11864	3401	0033	0012
11865	3401	0035	0012
11866	2505	0033	0012
11867	2501	0033	0012
11868	2500	0033	0012
11869	3500	0033	0012
1187	4523	0044	0024
11870	3500	0055	0012
11871	3501	0055	0012
11872	5501	0033	0012
11873	3501	0033	0012
11874	4501	0033	0012
11875	4501	0035	0012
11876	4501	0055	0012
11877	5501	0034	0012
11878	5501	0044	0012
11879	4501	0034	0012
1188	4525	0044	0024
11880	4501	0044	0012
11881	3501	0045	0012
11882	3501	0034	0012
11883	3501	0044	0012
11884	2501	0034	0012
11885	2501	0044	0012
11886	2500	0034	0012
11887	2500	0044	0012
11888	3500	0034	0012
11889	3500	0045	0012
1189	4512	0044	0024
11890	2304	0055	0012
11891	2304	0045	0012
11892	2304	0044	0012
11893	3504	0044	0012
11894	3500	0044	0012
11895	3404	0044	0012
11896	3404	0055	0012
11897	3404	0045	0012
11898	3514	0055	0012
11899	3514	0045	0012
119	1425	0111	0102
1190	3412	0044	0024
11900	3544	0055	0012
11901	3504	0055	0012
11902	3504	0045	0012
11903	3544	0045	0012
11904	2504	0044	0012
11905	2404	0055	0012
11906	2414	0035	0012
11907	2414	0033	0012
11908	2404	0035	0012
11909	2404	0033	0012
1191	4512	0033	0024
11910	2444	0035	0012
11911	2444	0033	0012
11912	2504	0034	0012
11913	2504	0033	0012
11914	3404	0035	0012
11915	3404	0033	0012
11916	3504	0033	0012
11917	3504	0034	0012
11918	1501	0033	0012
11919	1501	0034	0012
1192	4523	0033	0024
11920	1501	0044	0012
11921	1301	0055	0012
11922	1301	0045	0012
11923	1304	0055	0012
11924	1304	0045	0012
11925	1304	0044	0012
11926	1301	0044	0012
11927	4514	0013	0012
11928	4501	0013	0012
11929	4514	0015	0012
1193	4523	0034	0024
11930	4501	0015	0012
11931	4511	0015	0012
11932	4501	0014	0012
11933	5501	0014	0012
11934	3401	0014	0012
11935	3501	0014	0012
11936	3301	0014	0012
