crn	r0	r1	r2
7529	1404	0113	0302
753	0134	0124	0112
7530	4404	0113	0302
7531	4434	0113	0302
7532	0134	0113	0302
7533	0134	0111	0302
7534	1334	1213	0023
7535	1334	1211	0023
7536	1333	1211	0023
7537	1334	0111	0023
7538	1344	0111	0023
7539	1444	0111	0024
754	0134	0123	0112
7540	1433	0111	0024
7541	1433	0114	0024
7542	1433	0113	0024
7543	1114	0434	0323
7544	1113	0333	0323
7545	1113	0334	0323
7546	1113	0344	0323
7547	1433	1114	0424
7548	1433	1114	0112
7549	1434	1114	0112
755	0133	0124	0112
7550	1444	1114	0112
7551	1213	0123	0111
7552	1214	0123	0111
7553	1214	0124	0111
7554	1213	0124	0111
7555	1203	0123	0111
7556	1204	0123	0111
7557	1244	0123	0111
7558	1244	0124	0111
7559	1323	1103	0111
756	0144	0124	0112
7560	1302	0044	0013
7561	1302	0114	0013
7562	1402	0113	0014
7563	1402	0111	0014
7564	1402	0144	0111
7565	1423	0144	0111
7566	1423	0114	0111
7567	1423	0314	0113
7568	1402	0114	0111
7569	1423	0104	0001
757	0144	0123	0112
7570	1424	0104	0001
7571	1323	0103	0001
7572	3323	2324	0003
7573	3323	2312	0003
7574	3323	0224	0003
7575	3323	0212	0003
7576	2414	2412	0024
7577	2434	2412	0024
7578	2434	2423	0024
7579	2434	1413	0024
758	0133	0123	0112
7580	2434	1411	0024
7581	2433	1411	0024
7582	2413	1411	0024
7583	2411	1411	0024
7584	2411	1413	0024
7585	2413	1413	0024
7586	2414	1413	0024
7587	2414	1411	0024
7588	2433	2423	0024
7589	2413	2412	0024
759	0134	0123	0001
7590	2433	2412	0024
7591	2433	0424	0024
7592	1344	1133	0112
7593	1334	1133	0112
7594	1334	1103	0112
7595	1434	1134	0112
7596	1434	1144	0112
7597	1434	1104	0112
7598	1433	1144	0112
7599	0212	0113	0302
76	0113	0002	0001
760	0133	0123	0001
7600	2423	0113	0302
7601	2334	2324	0023
7602	2334	2312	0023
7603	2344	2312	0023
7604	2314	2312	0023
7605	2313	2312	0023
7606	2333	2312	0023
7607	2333	2324	0023
7608	2344	2324	0023
7609	2314	1314	0023
761	0144	0123	0001
7610	2311	1314	0023
7611	2313	1311	0023
7612	2334	1311	0023
7613	2333	1311	0023
7614	2333	1314	0023
7615	2313	1314	0023
7616	2334	1314	0023
7617	2344	1314	0023
7618	2344	1311	0023
7619	2312	0034	0012
762	0134	0124	0001
7620	2312	0034	0024
7621	2314	0023	0012
7622	2344	0023	0012
7623	1244	1223	0024
7624	1234	1223	0024
7625	1234	1224	0024
7626	1234	1224	0023
7627	1233	1224	0023
7628	2433	0024	0023
7629	2413	0024	0023
763	0133	0124	0001
7630	2411	0024	0023
7631	2311	0024	0023
7632	2314	0024	0023
7633	2314	0323	0023
7634	2344	0323	0023
7635	2311	0323	0023
7636	1114	1403	0424
7637	1114	1401	0424
7638	1114	0423	0111
7639	1114	0424	0111
764	0144	0124	0001
7640	1113	0324	0111
7641	1113	0323	0111
7642	3313	0123	0111
7643	0222	0213	0102
7644	0222	0211	0102
7645	0222	0214	0102
7646	0433	0234	0002
7647	0433	0214	0002
7648	0434	0214	0002
7649	0334	0213	0002
765	0133	0112	0403
7650	0344	0213	0002
7651	0314	0203	0002
7652	0313	0203	0002
7653	0313	0213	0002
7654	0334	0233	0002
7655	0333	0233	0002
7656	0333	0234	0002
7657	0333	0114	0402
7658	0433	0114	0402
7659	1104	0444	0112
766	0114	0112	0402
7660	1104	0444	0424
7661	1104	0444	0023
7662	1104	0444	0012
7663	1104	0434	0012
7664	2433	1413	0024
7665	2414	0113	0302
7666	2411	0113	0302
7667	0144	0112	0203
7668	0144	0112	0204
7669	0134	0112	0204
767	0124	0111	0402
7670	0133	0112	0204
7671	0134	0112	0201
7672	0144	0112	0201
7673	0133	0112	0201
7674	0234	0112	0102
7675	0244	0112	0102
7676	0213	0112	0102
7677	0214	0112	0102
7678	0211	0112	0102
7679	0233	0112	0102
768	0123	0111	0402
7680	0424	0124	0113
7681	0323	0123	0114
7682	0323	0134	0114
7683	0323	0133	0114
7684	0324	0133	0111
7685	0312	0133	0111
7686	0412	0144	0111
7687	0423	0144	0111
7688	2302	0023	0011
7689	2302	0023	0014
769	0123	0111	0302
7690	1202	0023	0003
7691	1202	0023	0004
7692	1202	0024	0003
7693	1404	0024	0003
7694	1404	0024	0004
7695	1403	0024	0003
7696	1433	0024	0003
7697	1433	0024	0004
7698	2412	0044	0023
7699	2412	0044	0012
77	0113	0004	0002
770	0124	0111	0302
7700	2423	0044	0012
7701	2412	0034	0012
7702	2412	0034	0002
7703	2423	0034	0002
7704	2412	0014	0002
7705	2312	0013	0002
7706	2312	0034	0002
7707	2324	0013	0002
7708	1224	0111	0023
7709	1224	0114	0023
771	0124	0111	0300
7710	1224	0113	0023
7711	1224	0113	0024
7712	1223	0033	0024
7713	1223	0044	0024
7714	1223	0034	0024
7715	1444	0034	0024
7716	1434	0034	0024
7717	1433	0034	0024
7718	1433	0033	0024
7719	1400	0033	0024
772	0123	0111	0300
7720	4434	0134	0112
7721	4433	0134	0112
7722	1233	1224	0024
7723	2412	0044	0024
7724	2423	0044	0024
7725	2423	0034	0024
7726	0403	0044	0024
7727	0403	0033	0024
7728	0403	0034	0024
7729	1403	0033	0024
773	0123	0111	0301
7730	1100	0113	0112
7731	1100	0114	0112
7732	1300	0133	0112
7733	1303	0133	0112
7734	1303	0134	0112
7735	1303	0113	0112
7736	1334	1113	0112
7737	1333	1113	0112
7738	1333	0134	0112
7739	1334	0134	0112
774	0124	0111	0301
7740	1344	0134	0112
7741	3312	0433	0114
7742	3423	1433	0114
7743	4423	1433	0114
7744	4412	1433	0114
7745	4412	0411	0114
7746	4412	1411	0114
7747	4412	1413	0114
7748	4412	0133	0114
7749	4423	0133	0114
775	0124	0111	0401
7750	4423	0433	0114
7751	4423	0411	0114
7752	4424	0114	0111
7753	4424	0114	0113
7754	0424	0234	0144
7755	0424	0214	0144
7756	0424	0211	0144
7757	1423	1411	0114
7758	1424	1411	0114
7759	1324	0413	0114
776	0123	0111	0401
7760	1412	1411	0114
7761	3412	1413	0114
7762	3412	0434	0114
7763	3423	0434	0114
7764	0422	0244	0114
7765	0422	0211	0114
7766	0422	0234	0114
7767	0322	0234	0113
7768	0322	0213	0113
7769	0322	0113	0302
777	0323	0113	0401
7770	0422	0113	0302
7771	0122	0113	0302
7772	0122	0114	0402
7773	0422	0114	0402
7774	1104	0434	0323
7775	1201	0111	0102
7776	1213	0111	0102
7777	1214	0111	0102
7778	0214	0111	0102
7779	1214	0112	0102
778	0324	0113	0401
7780	1234	0112	0102
7781	1244	0112	0102
7782	1203	0112	0102
7783	1204	0112	0102
7784	1200	0112	0102
7785	2412	0034	0024
7786	0412	0044	0024
7787	0423	0044	0024
7788	0412	0044	0023
7789	0412	0044	0012
779	0324	0113	0301
7790	0412	0034	0012
7791	0412	0034	0023
7792	0412	0034	0024
7793	0423	0034	0024
7794	0423	0014	0012
7795	0423	0034	0012
7796	0423	0034	0023
7797	0423	0044	0023
7798	0423	0044	0012
7799	0424	0044	0023
78	0114	0004	0002
780	0324	0113	0302
7800	0424	0034	0023
7801	0323	0013	0012
7802	0424	0014	0012
7803	0424	0044	0012
7804	0424	0034	0012
7805	0323	0034	0012
7806	2312	0423	0114
7807	2324	0423	0114
7808	3414	0423	0114
7809	3444	0423	0114
781	0312	0113	0302
7810	1444	0423	0114
7811	1434	0423	0114
7812	1434	0412	0114
7813	1444	0412	0114
7814	0444	0412	0134
7815	0334	0412	0134
7816	0334	0423	0134
7817	3433	0424	0134
7818	4412	0114	0013
7819	4412	0114	0011
782	0312	0113	0300
7820	3312	0113	0011
7821	2324	0323	0113
7822	2312	0323	0113
7823	1234	1112	0111
7824	1244	1112	0111
7825	1233	1112	0111
7826	1233	0123	0111
7827	1233	0124	0111
7828	1204	0124	0111
7829	1203	0124	0111
783	0324	0113	0300
7830	1334	1214	0023
7831	0144	0204	0023
7832	0144	0203	0023
7833	0133	0201	0023
7834	0144	0201	0023
7835	0444	0014	0012
7836	0444	0034	0023
7837	0444	0034	0012
7838	1103	0334	0423
7839	1133	0334	0423
784	0324	0113	0304
7840	3433	0114	0402
7841	2333	0114	0402
7842	1333	0114	0402
7843	0233	0114	0402
7844	2344	0114	0402
7845	2334	0114	0402
7846	0244	0114	0402
7847	2313	0114	0402
7848	0213	0114	0402
7849	0211	0114	0402
785	0324	0113	0204
7850	2311	0114	0402
7851	2303	0114	0402
7852	1103	0334	0424
7853	3404	0114	0402
7854	3304	0114	0402
7855	3301	0114	0402
7856	1301	0114	0402
7857	3411	0114	0402
7858	3423	1413	0114
7859	4424	4414	0114
786	0312	0113	0204
7860	4424	4414	0004
7861	4424	0434	0004
7862	4424	0414	0004
7863	4424	0433	0004
7864	4424	0413	0004
7865	4424	0411	0004
7866	4424	0111	0004
7867	4424	0113	0004
7868	4424	0223	0004
7869	4424	0212	0004
787	0312	0113	0200
7870	2312	0114	0402
7871	1144	1113	0112
7872	1144	1114	0112
7873	1144	1101	0112
7874	1134	1101	0112
7875	1133	1101	0112
7876	1134	1114	0112
7877	1134	1113	0112
7878	1103	1101	0112
7879	1104	1101	0112
788	0324	0113	0200
7880	1224	0113	0302
7881	1422	0113	0302
7882	1322	0114	0402
7883	3322	0114	0402
7884	2322	0114	0402
7885	2422	0113	0302
7886	0222	0113	0102
7887	0222	0111	0102
7888	0222	0114	0102
7889	0222	0113	0302
789	0324	0113	0400
7890	0222	0114	0402
7891	1444	1233	0024
7892	1444	1234	0024
7893	0133	0203	0012
7894	0144	0203	0012
7895	0144	0203	0024
7896	0133	0204	0024
7897	0133	0201	0024
7898	0133	0201	0012
7899	0144	0204	0012
79	0314	0004	0002
790	0312	0113	0400
7900	0134	0034	0023
7901	0134	0044	0023
7902	1103	0344	0323
7903	1203	0111	0102
7904	1204	0111	0102
7905	1234	0111	0102
7906	1233	0111	0102
7907	1200	0111	0102
7908	1100	0111	0102
7909	1134	0111	0102
791	0312	0113	0304
7910	1144	0111	0102
7911	0223	0111	0102
7912	0224	0111	0102
7913	0114	0402	0102
7914	0323	0223	0133
7915	0323	0224	0133
7916	0323	0212	0133
7917	0323	0213	0133
7918	0424	0213	0144
7919	0424	0233	0144
792	0412	0114	0304
7920	0323	0233	0133
7921	0312	0133	0033
7922	0412	0144	0044
7923	0423	0144	0044
7924	1202	0044	0002
7925	1202	0034	0002
7926	1202	0033	0002
7927	0201	0033	0002
7928	0201	0044	0002
7929	0203	0044	0002
793	0412	0114	0301
7930	0203	0011	0002
7931	1224	0424	0114
7932	1223	0424	0114
7933	1234	0124	0111
7934	1234	0123	0111
7935	1200	0123	0111
7936	1200	0124	0111
7937	1400	0124	0111
7938	1300	0123	0111
7939	1304	0123	0111
794	0412	0114	0300
7940	1303	0423	0114
7941	1412	1411	0034
7942	1412	1411	0014
7943	1412	0111	0014
7944	1412	0111	0034
7945	1412	0113	0034
7946	1412	0133	0034
7947	4414	0114	0112
7948	4434	0114	0112
7949	4434	0114	0023
795	0424	0114	0300
7950	4414	0114	0023
7951	4434	0114	0012
7952	4434	0114	0024
7953	4414	0114	0024
7954	4414	0114	0012
7955	1334	0114	0023
7956	1333	0114	0023
7957	1333	0111	0023
7958	1434	0111	0024
7959	1434	0113	0024
796	0423	0114	0300
7960	1444	0113	0024
7961	1444	0114	0024
7962	1444	0114	0023
7963	1434	0114	0023
7964	1433	0114	0023
7965	1144	0444	0423
7966	1144	0444	0402
7967	3344	0114	0402
7968	1344	0114	0402
7969	3444	0114	0402
797	0423	0114	0304
7970	0444	0134	0402
7971	3444	0134	0112
7972	3433	0134	0112
7973	3402	0134	0111
7974	3323	0334	0113
7975	3323	0313	0113
7976	3323	0344	0113
7977	3323	0314	0113
7978	3323	0311	0113
7979	3323	0114	0113
798	0423	0114	0104
7980	3323	0144	0113
7981	3323	0134	0111
7982	1312	0134	0111
7983	1312	0144	0113
7984	1312	0144	0034
7985	1134	3400	0424
7986	0313	0134	0123
7987	0313	0133	0123
7988	0134	0033	0023
7989	0144	0033	0023
799	0412	0114	0104
7990	0133	0033	0023
7991	0133	0033	0024
7992	0134	0033	0024
7993	0144	0033	0024
7994	0144	0044	0024
7995	0144	0034	0024
7996	0344	0033	0024
7997	0314	0033	0024
7998	0314	0033	0012
7999	0314	0034	0023
8	0022	0002	0001
80	0334	0004	0002
800	0312	0112	0104
8000	0344	0034	0023
8001	0311	0034	0023
8002	0313	0144	0123
8003	0414	0134	0123
8004	0414	0134	0023
8005	0314	0134	0023
8006	0314	0024	0013
8007	3302	0113	0111
8008	1302	0113	0111
8009	1324	0113	0111
801	2322	0024	0014
8010	3424	0434	0114
8011	3424	0134	0111
8012	1224	0323	0113
8013	2423	0044	0023
8014	2412	0014	0012
8015	2423	0034	0012
8016	2423	0014	0012
8017	1223	0014	0012
8018	1224	0014	0012
8019	2324	0323	0034
802	2322	0044	0012
8020	2312	0323	0034
8021	2312	0323	0013
8022	2324	0323	0013
8023	1133	1113	0112
8024	1133	1114	0112
8025	1134	0333	0112
8026	1134	0334	0112
8027	1134	0434	0112
8028	1134	0444	0112
8029	1134	3400	0323
803	2302	0004	0002
8030	1134	1303	0112
8031	1134	1403	0112
8032	4424	4414	0044
8033	4424	4411	0044
8034	4424	4413	0044
8035	4424	1411	0044
8036	4424	1413	0044
8037	1424	1411	0044
8038	1424	1411	0034
8039	1424	1411	0014
804	2402	0003	0002
8040	1423	1411	0014
8041	1423	0111	0014
8042	1423	1413	0014
8043	2412	0424	0114
8044	4412	1413	0044
8045	4412	1411	0044
8046	4423	1411	0044
8047	4423	1413	0044
8048	4402	0113	0044
8049	4402	0111	0044
805	2412	0003	0002
8050	4412	0111	0044
8051	0424	0414	0144
8052	0424	0414	0134
8053	0323	0414	0134
8054	0323	0313	0133
8055	0323	0314	0033
8056	0323	0311	0033
8057	0323	0311	0034
8058	0323	0311	0013
8059	0323	0314	0013
806	2312	0004	0002
8060	0323	0304	0013
8061	0323	0301	0013
8062	0323	0304	0034
8063	0323	0301	0034
8064	0323	0314	0034
8065	2423	0423	0114
8066	2423	0424	0114
8067	2412	0423	0114
8068	2412	0412	0114
8069	2423	0412	0114
807	2423	0003	0002
8070	1223	0412	0114
8071	1224	0412	0114
8072	1312	0413	0114
8073	4424	0433	0114
8074	4424	0411	0114
8075	0322	0244	0113
8076	0322	0233	0113
8077	0322	0214	0113
8078	0322	0211	0113
8079	0322	0123	0113
808	2413	0003	0002
8080	0322	0124	0113
8081	1100	0423	0114
8082	1434	1214	0024
8083	1444	1214	0024
8084	0211	0100	0024
8085	0233	0100	0024
8086	0233	0133	0112
8087	0234	0133	0024
8088	0244	0102	0023
8089	0244	0102	0024
809	2313	0004	0002
8090	0444	0104	0023
8091	0444	0104	0012
8092	0334	0103	0012
8093	0313	0103	0012
8094	0313	0103	0024
8095	0414	0104	0023
8096	0414	0104	0012
8097	1304	0133	0112
8098	1103	0333	0324
8099	1134	0333	0324
81	0313	0004	0002
810	2333	0004	0002
8100	1134	0434	0324
8101	1113	0333	0324
8102	1114	0434	0324
8103	1334	1213	0002
8104	2312	0013	0012
8105	0312	0034	0012
8106	0312	0034	0024
8107	0323	0034	0024
8108	0312	0013	0012
8109	0424	0034	0024
811	1333	0004	0002
8110	0412	0134	0044
8111	4402	0114	0111
8112	4402	0114	0113
8113	3302	0114	0113
8114	1101	0324	0113
8115	1101	0424	0114
8116	1101	0423	0114
8117	0212	0114	0402
8118	2324	0114	0402
8119	0223	0114	0402
812	3433	0003	0002
8120	0224	0114	0402
8121	1214	0104	0002
8122	1214	0103	0002
8123	1211	0103	0002
8124	1211	0104	0002
8125	0214	0144	0002
8126	0213	0144	0002
8127	0213	0100	0002
8128	0211	0100	0002
8129	0234	0100	0002
813	3433	0033	0012
8130	0233	0100	0002
8131	0233	0134	0002
8132	0233	0144	0002
8133	0211	0134	0002
8134	0244	0003	0002
8135	0244	0004	0002
8136	0214	0004	0002
8137	0233	0004	0002
8138	0234	0113	0302
8139	0223	0113	0302
814	3433	0033	0002
8140	1113	1303	0112
8141	1113	0334	0423
8142	1113	0334	0424
8143	1113	0334	0112
8144	1113	0333	0112
8145	1113	0333	0023
8146	1113	0334	0023
8147	1113	0334	0012
8148	1113	0333	0012
8149	1113	0333	0024
815	2333	0044	0002
8150	1113	0334	0024
8151	3422	0113	0302
8152	4422	0113	0302
8153	3422	0114	0402
8154	3302	0044	0033
8155	3302	0033	0011
8156	3302	0033	0014
8157	3302	0111	0033
8158	3302	0114	0033
8159	3402	0113	0034
816	2333	0014	0002
8160	3402	0114	0034
8161	3402	0111	0034
8162	0323	0223	0034
8163	0323	0223	0013
8164	0323	0224	0013
8165	0212	0123	0113
8166	0212	0124	0113
8167	0222	0124	0113
8168	0222	0124	0114
8169	0222	0123	0114
817	2333	0011	0002
8170	0222	0123	0113
8171	0234	0313	0002
8172	0233	0313	0002
8173	0233	0314	0002
8174	0233	0311	0002
8175	1233	0112	0102
8176	1244	0111	0102
8177	1244	0103	0023
8178	1244	0104	0023
8179	1234	0104	0023
818	2433	0011	0002
8180	1233	0104	0023
8181	1234	0104	0024
8182	1114	0434	0424
8183	1114	0444	0424
8184	1114	0444	0112
8185	1114	0433	0424
8186	1114	0423	0114
8187	1114	0412	0114
8188	1114	0414	0024
8189	1311	0133	0112
819	2433	0013	0002
8190	1311	0134	0112
8191	1314	0134	0112
8192	0314	0134	0024
8193	0313	0134	0024
8194	0314	0134	0012
8195	0311	0134	0024
8196	0311	0134	0012
8197	0411	0134	0012
8198	0411	0134	0024
8199	0333	0134	0024
82	0313	0011	0002
820	2404	0013	0002
8200	0334	0134	0012
8201	0434	0134	0012
8202	0444	0134	0012
8203	0444	0134	0023
8204	2324	0044	0023
8205	1223	0034	0023
8206	1223	0044	0023
8207	1224	0044	0012
8208	1224	0033	0012
8209	1223	0033	0012
821	2400	0013	0002
8210	1423	0033	0014
8211	1423	0113	0014
8212	1423	1411	0044
8213	3423	1413	0044
8214	4434	4424	0044
8215	4434	4423	0044
8216	4434	4412	0044
8217	4414	4412	0044
8218	4424	4413	0114
8219	4424	4411	0114
822	4400	0013	0002
8220	4424	1411	0114
8221	4424	1433	0114
8222	4424	0133	0114
8223	4424	1413	0114
8224	4424	0413	0114
8225	4424	0434	0114
8226	4424	0414	0114
8227	3424	0114	0402
8228	3324	0114	0402
8229	0124	0114	0402
823	4404	0013	0002
8230	0324	0114	0402
8231	0312	0114	0402
8232	1312	0114	0402
8233	3412	0114	0402
8234	3312	0114	0402
8235	3323	0114	0402
8236	3423	0114	0402
8237	4423	0114	0103
8238	4423	0114	0100
8239	4412	0114	0100
824	4403	0013	0002
8240	4412	0114	0103
8241	4412	0114	0003
8242	4412	0114	0001
8243	4423	0114	0011
8244	4412	1404	0114
8245	4412	1434	0114
8246	1412	1404	0114
8247	1412	0133	0114
8248	3423	0133	0114
8249	4423	1434	0114
825	0403	0013	0002
8250	4423	1404	0114
8251	1323	0134	0111
8252	1424	0144	0111
8253	0112	0201	0104
8254	0323	0234	0133
8255	3302	0033	0001
8256	3302	0033	0004
8257	4402	0044	0003
8258	1224	0023	0013
8259	1224	0024	0013
826	0304	0044	0002
8260	1223	0024	0013
8261	1223	0023	0013
8262	1223	0023	0014
8263	1224	0024	0014
8264	1224	0023	0014
8265	1224	0024	0011
8266	1444	0024	0011
8267	1444	1424	0014
8268	0214	0122	0111
8269	0213	0122	0111
827	1304	0044	0002
8270	0234	0122	0111
8271	0233	0122	0111
8272	0211	0122	0111
8273	0244	0122	0111
8274	0224	0113	0302
8275	2404	0113	0302
8276	2403	0113	0302
8277	1101	0113	0112
8278	1101	0114	0112
8279	1101	0114	0023
828	1303	0044	0002
8280	1101	0113	0023
8281	1101	0113	0024
8282	1101	0113	0012
8283	1101	0114	0012
8284	1101	0044	0012
8285	1101	0034	0012
8286	1101	0033	0012
8287	0422	0233	0114
8288	0422	0214	0114
8289	0422	0213	0114
829	1304	0014	0002
8290	0322	0114	0402
8291	0422	0124	0114
8292	0422	0123	0114
8293	1104	0434	0324
8294	3403	0113	0302
8295	4403	0113	0302
8296	1403	0113	0302
8297	0333	0134	0302
8298	1144	1403	0112
8299	1144	1404	0112
83	0314	0011	0002
830	1304	0011	0002
8300	1144	1400	0112
8301	1144	0434	0424
8302	1144	0444	0424
8303	4423	4414	0114
8304	4423	4413	0114
8305	4413	4412	0114
8306	4433	4412	0114
8307	4433	0412	0114
8308	4413	0412	0114
8309	4411	0412	0114
831	1302	0011	0002
8310	3311	0312	0113
8311	3314	0312	0113
8312	0334	0323	0133
8313	0333	0323	0133
8314	0333	0324	0133
8315	0333	0312	0133
8316	0333	0324	0033
8317	0333	0312	0033
8318	0333	0302	0033
8319	0133	0302	0033
832	1302	0014	0002
8320	0324	0302	0033
8321	0312	0302	0033
8322	1101	0323	0113
8323	1401	0124	0111
8324	1104	0124	0111
8325	1104	0123	0111
8326	1103	0123	0111
8327	1103	0124	0111
8328	1134	0124	0111
8329	4404	0023	0014
833	3402	0014	0002
8330	4403	0023	0014
8331	4401	0023	0014
8332	1301	0023	0014
8333	1301	0023	0011
8334	1312	0434	0114
8335	3323	0434	0114
8336	3324	0433	0114
8337	3324	0133	0111
8338	3334	0133	0112
8339	1324	0133	0111
834	3422	0014	0002
8340	0324	0133	0033
8341	0324	0133	0013
8342	0312	0133	0013
8343	3312	1303	0113
8344	1312	1303	0113
8345	3424	1344	0113
8346	3424	0144	0113
8347	1312	0114	0113
8348	3412	0114	0113
8349	3412	0334	0113
835	3403	0014	0002
8350	3412	1314	0113
8351	3424	1314	0113
8352	3424	0114	0113
8353	1312	1311	0113
8354	0312	0114	0403
8355	1202	0012	0003
8356	1202	0012	0004
8357	0201	0012	0002
8358	0203	0012	0002
8359	0204	0012	0002
836	3401	0014	0002
8360	0234	0012	0002
8361	0234	0023	0002
8362	0244	0023	0002
8363	0214	0023	0002
8364	0214	0012	0002
8365	0213	0012	0002
8366	0233	0012	0002
8367	0244	0012	0002
8368	0244	0024	0002
8369	0234	0024	0002
837	3404	0014	0002
8370	0213	0024	0002
8371	0211	0024	0002
8372	1224	0114	0002
8373	1224	0113	0002
8374	2324	0113	0002
8375	2324	0034	0002
8376	1412	0004	0003
8377	3423	0004	0003
8378	3424	0004	0003
8379	1312	0004	0003
838	4403	0033	0002
8380	1312	0044	0003
8381	1312	0014	0003
8382	3424	0014	0003
8383	3323	0044	0003
8384	3323	0014	0003
8385	3323	0011	0003
8386	3423	0034	0003
8387	3412	0034	0003
8388	1312	0011	0003
8389	1324	0011	0003
839	4403	0011	0002
8390	4424	0011	0004
8391	4424	0013	0004
8392	4424	0033	0004
8393	1324	0013	0004
8394	1324	0013	0001
8395	2412	0114	0002
8396	2423	0114	0002
8397	3423	0114	0003
8398	3412	0114	0003
8399	3424	0314	0003
84	0414	0011	0002
840	1403	0011	0002
8400	3424	0114	0003
8401	3424	0114	0034
8402	3412	0114	0034
8403	3412	0111	0034
8404	3412	0113	0034
8405	1412	0113	0014
8406	3423	0113	0034
8407	3423	0111	0034
8408	3424	0111	0034
8409	0212	0123	0114
841	1403	0033	0002
8410	0212	0124	0114
8411	0323	0024	0013
8412	0312	0024	0013
8413	0312	0023	0013
8414	0324	0023	0013
8415	0424	0023	0014
8416	0412	0023	0014
8417	0412	0024	0014
8418	3412	0044	0034
8419	3412	0034	0014
842	1403	0013	0002
8420	2412	0424	0034
8421	2412	0424	0014
8422	0412	0144	0014
8423	0423	0144	0014
8424	0423	0134	0044
8425	0123	0114	0011
8426	0123	0113	0011
8427	3324	3313	0113
8428	3344	3323	0113
8429	3311	0323	0113
843	1423	0013	0002
8430	3314	0323	0113
8431	3344	0323	0113
8432	3311	0324	0113
8433	3314	0324	0113
8434	3344	0324	0113
8435	3444	0324	0113
8436	1344	1312	0113
8437	1133	1302	0111
8438	1133	0123	0111
8439	1134	0123	0111
844	1422	0013	0002
8440	1144	0123	0111
8441	0414	0214	0002
8442	0413	0214	0002
8443	0414	0204	0002
8444	0334	0234	0002
8445	0344	0233	0002
8446	1223	0033	0002
8447	1223	0034	0002
8448	1224	0044	0002
8449	1444	0044	0002
845	1424	0013	0002
8450	1444	0034	0002
8451	1344	0034	0002
8452	1344	0013	0002
8453	3300	0123	0111
8454	1100	0123	0111
8455	1100	0124	0111
8456	1144	0124	0111
8457	1133	0124	0111
8458	1134	0424	0111
8459	1134	0323	0111
846	1422	0011	0002
8460	1333	1213	0002
8461	0333	0213	0002
8462	0334	0203	0002
8463	0333	0203	0002
8464	0134	0203	0002
8465	0134	0204	0002
8466	0144	0204	0002
8467	0133	0204	0002
8468	0133	0004	0002
8469	0134	0004	0002
847	0422	0011	0002
8470	1104	0434	0424
8471	1104	0434	0112
8472	1104	0114	0112
8473	1104	0113	0112
8474	1103	0114	0112
8475	1103	0113	0112
8476	1104	0444	0024
8477	1104	0434	0024
8478	1104	0114	0023
8479	1104	0113	0023
848	4422	0011	0002
8480	1103	0113	0023
8481	1103	0114	0023
8482	1103	0113	0024
8483	1104	0113	0024
8484	1134	1404	0112
8485	1134	1400	0112
8486	1134	0444	0323
8487	1134	0434	0323
8488	1144	0434	0323
8489	1144	0434	0112
849	4422	0013	0002
8490	1144	0444	0112
8491	1114	0444	0023
8492	1114	0444	0012
8493	1114	0434	0012
8494	1114	0113	0012
8495	1114	0114	0012
8496	1113	0114	0012
8497	1113	0113	0012
8498	3313	0113	0012
8499	1134	0333	0323
85	0034	0024	0022
850	4424	0013	0002
8500	1133	0333	0323
8501	1133	0333	0023
8502	1134	0333	0023
8503	1113	0033	0023
8504	1113	0033	0024
8505	1113	0033	0012
8506	1113	0034	0012
8507	1113	0044	0012
8508	1113	0013	0012
8509	1113	0014	0012
851	0424	0013	0002
8510	1114	0014	0012
8511	1114	0013	0012
8512	1113	0313	0023
8513	0323	0224	0134
8514	0424	0224	0134
8515	0424	0224	0144
8516	0424	0134	0044
8517	0424	0134	0033
8518	0323	0134	0033
8519	0323	0134	0014
852	0444	0013	0002
8520	0323	0134	0013
8521	0323	0134	0011
8522	0424	0134	0011
8523	0323	0133	0011
8524	0323	0133	0034
8525	0323	0133	0013
8526	0323	0133	0014
8527	0424	0133	0014
8528	0424	0133	0034
8529	0424	0133	0044
853	0444	0033	0002
8530	0323	0133	0044
8531	0323	0134	0044
8532	0424	0144	0044
8533	1404	0324	0113
8534	1444	0324	0113
8535	0434	0324	0134
8536	0434	0312	0134
8537	0333	0312	0134
8538	3444	0323	0134
8539	0344	0323	0134
854	1444	0033	0002
8540	3414	0114	0023
8541	3411	0114	0023
8542	3323	1311	0113
8543	3323	1314	0113
8544	3323	3311	0113
8545	3323	3314	0113
8546	3312	3311	0113
8547	3324	3311	0113
8548	3324	3314	0113
8549	3324	1311	0113
855	1444	0013	0002
8550	3324	1314	0113
8551	3312	1311	0113
8552	3312	0311	0113
8553	3312	0314	0113
8554	3312	1314	0113
8555	3312	0313	0113
8556	3324	0313	0113
8557	3324	1303	0113
8558	3344	0323	0133
8559	3311	0323	0033
856	1444	0011	0002
8560	3314	0323	0033
8561	3344	0323	0033
8562	3312	0111	0033
8563	3312	0114	0033
8564	1312	0114	0034
8565	1312	0111	0034
8566	1312	0111	0013
8567	3324	0111	0033
8568	3323	1311	0033
8569	3323	1314	0033
857	1423	0011	0002
8570	3323	3314	0033
8571	3323	3311	0033
8572	0211	0302	0033
8573	0244	0302	0033
8574	0424	0223	0134
8575	0424	0223	0144
8576	0323	0223	0134
8577	0323	0212	0134
8578	0424	0212	0134
8579	0424	0212	0144
858	1424	0011	0002
8580	0424	0212	0044
8581	0424	0212	0034
8582	0323	0212	0034
8583	0323	0224	0034
8584	0424	0224	0034
8585	0424	0223	0034
8586	0424	0224	0044
