crn	r0	r1	r2
6821	0333	0233	0133	0023
68210	1113	1300	0313	0112
68211	1133	0100	0013	0002
68212	1213	0123	0013	0001
68213	1213	0123	0113	0301
68214	3311	1301	0112	0103
68215	1213	0233	0112	0102
68216	1213	0333	0112	0102
68217	1113	1200	0112	0302
68218	1113	1100	0112	0300
68219	0213	0300	0033	0002
6822	0333	0133	0033	0023
68220	1213	0123	0011	0002
68221	1233	0123	0011	0002
68222	1103	0312	0113	0100
68223	1103	0312	0113	0103
68224	1113	1300	0313	0102
68225	3311	1333	0023	0001
68226	1113	0323	0300	0033
68227	0133	0112	0200	0023
68228	1300	0311	0113	0112
68229	1300	0211	0113	0112
6823	0313	0133	0033	0023
68230	1113	0213	0111	0102
68231	1113	0333	0311	0102
68232	2311	0213	0211	0002
68233	2311	0213	0113	0002
68234	1213	0123	0011	0001
68235	1213	0123	0111	0012
68236	0313	0302	0103	0001
68237	0111	0302	0103	0001
68238	1113	1101	0233	0002
68239	1113	1101	0313	0002
6824	0212	0133	0033	0012
68240	1233	1101	0013	0002
68241	1233	1113	0013	0002
68242	1233	1113	0011	0002
68243	1213	0313	0123	0113
68244	1213	0313	0123	0112
68245	1213	1113	0323	0123
68246	1233	0313	0123	0012
68247	1233	0313	0123	0112
68248	1333	0133	0112	0011
68249	1312	0111	0103	0011
6825	0223	0133	0033	0012
68250	3313	0211	0102	0013
68251	1311	1133	0112	0013
68252	1311	1133	0133	0012
68253	1311	1133	0113	0012
68254	1113	1100	0311	0112
68255	1213	1133	0100	0002
68256	1213	0133	0300	0002
68257	1113	1101	0213	0023
68258	1113	1303	0113	0012
68259	1333	0113	0102	0011
6826	0223	0133	0033	0023
68260	2313	1333	1312	0003
68261	2313	0313	0312	0103
68262	3313	0333	0312	0103
68263	1200	0333	0123	0302
68264	1200	0333	0123	0002
68265	1113	1101	0312	0111
68266	1113	0313	0312	0111
68267	1113	0313	0312	0112
68268	1113	0313	0123	0112
68269	1333	1213	0100	0012
6827	0223	0133	0113	0023
68270	3311	0113	0302	0203
68271	3311	0113	0302	0033
68272	1311	0113	0302	0011
68273	1311	0113	0302	0013
68274	3311	0323	0100	0033
68275	3311	0133	0302	0033
68276	3311	3303	0113	0302
68277	3311	3301	0113	0302
68278	3311	0213	0113	0302
68279	3311	0233	0113	0302
6828	0222	0133	0113	0023
68280	1333	1113	0333	0112
68281	1333	1213	0313	0123
68282	1333	1211	0313	0123
68283	1133	0211	0100	0002
68284	1133	0311	0200	0023
68285	1213	1203	0113	0112
68286	1213	1133	0313	0112
68287	0311	0113	0102	0200
68288	1311	1133	0012	0003
68289	3301	0323	0113	0100
6829	0222	0133	0111	0023
68290	3301	0123	0111	0100
68291	1312	0333	0103	0100
68292	1312	0133	0111	0100
68293	1312	0133	0100	0001
68294	1312	0133	0111	0001
68295	3313	2300	0113	0102
68296	3313	0233	0133	0002
68297	3312	0113	0301	0002
68298	3312	0313	0111	0103
68299	3311	1323	0313	0133
683	0323	0233	0122	0113
6830	0222	0133	0113	0012
68300	3311	0123	0113	0033
68301	1101	0313	0133	0112
68302	1312	0211	0113	0102
68303	1312	0213	0111	0103
68304	3312	0111	0301	0103
68305	3312	0111	0201	0103
68306	1213	1113	0123	0002
68307	1211	1113	0123	0002
68308	1113	0333	0302	0102
68309	1113	0333	0312	0102
6831	0222	0133	0111	0012
68310	1133	1112	0211	0001
68311	1133	1112	0211	0002
68312	3303	0211	0103	0002
68313	1133	0311	0203	0002
68314	1312	0311	0201	0003
68315	1312	0113	0100	0003
68316	1333	1112	0311	0113
68317	1333	0312	0111	0033
68318	0133	0302	0301	0300
68319	1333	1312	0133	0011
6832	0222	0113	0033	0012
68320	1333	1112	0113	0012
68321	1133	1112	0313	0001
68322	1113	0311	0112	0203
68323	1113	0311	0302	0003
68324	1133	1300	0113	0302
68325	1312	0111	0203	0103
68326	1312	0111	0103	0100
68327	1312	0111	0301	0103
68328	1312	0311	0103	0001
68329	0213	0103	0300	0023
6833	0222	0113	0033	0023
68330	0213	0103	0300	0012
68331	1301	0211	0133	0112
68332	1101	0211	0133	0112
68333	1333	1200	0113	0302
68334	1333	1100	0113	0302
68335	1333	1133	0333	0302
68336	1312	0313	0111	0103
68337	1312	0311	0111	0103
68338	1312	0111	0201	0103
68339	3311	0211	0123	0113
6834	0222	0111	0033	0023
68340	3311	0313	0123	0113
68341	1213	0111	0102	0033
68342	1213	0111	0102	0023
68343	1300	0313	0312	0103
68344	3313	0133	0302	0300
68345	3313	0133	0302	0100
68346	3313	0133	0302	0003
68347	0311	0301	0103	0023
68348	3311	1312	0133	0013
68349	1112	0113	0301	0103
6835	0222	0111	0033	0012
68350	1312	0133	0111	0103
68351	1211	1133	0333	0112
68352	1211	1100	0113	0302
68353	3311	0323	0103	0100
68354	3311	0323	0133	0100
68355	1113	0312	0111	0203
68356	1113	0312	0111	0103
68357	1113	0313	0311	0123
68358	1113	0313	0211	0123
68359	1100	0312	0113	0103
6836	0213	0111	0033	0012
68360	1100	0312	0113	0302
68361	3311	1300	0133	0112
68362	3313	0112	0100	0033
68363	3313	0312	0100	0013
68364	3311	1312	0311	0033
68365	1311	1112	0103	0003
68366	3311	1312	0133	0003
68367	1301	0211	0103	0002
68368	1101	0211	0133	0002
68369	1211	1301	0133	0112
6837	0212	0111	0033	0012
68370	0313	0213	0133	0102
68371	0313	0211	0133	0102
68372	0313	0311	0133	0102
68373	1301	0311	0033	0002
68374	3311	0133	0033	0002
68375	1213	0103	0102	0023
68376	1213	0133	0102	0023
68377	1213	0133	0102	0013
68378	1213	0133	0102	0011
68379	1311	1103	0113	0023
6838	0223	0111	0033	0012
68380	3311	1303	0113	0012
68381	1103	0113	0301	0002
68382	1103	0113	0201	0002
68383	1213	0100	0012	0003
68384	1211	0100	0012	0003
68385	0211	0300	0013	0002
68386	3311	0300	0013	0002
68387	3311	0311	0033	0023
68388	3311	0313	0133	0123
68389	1233	0311	0103	0023
6839	0222	0111	0013	0012
68390	1233	0313	0103	0023
68391	1233	0103	0300	0023
68392	1333	0133	0200	0023
68393	1113	0103	0102	0011
68394	1113	0233	0102	0011
68395	1113	0213	0102	0011
68396	1113	0211	0102	0011
68397	2311	0123	0201	0012
68398	2311	1323	0311	0003
68399	2311	1323	0213	0002
684	0323	0213	0122	0113
6840	0222	0111	0033	0002
68400	2311	0323	0211	0103
68401	0211	0111	0302	0103
68402	0213	0111	0302	0103
68403	0213	0311	0123	0100
68404	1233	0100	0012	0002
68405	1333	1211	0312	0003
68406	1333	1213	0312	0003
68407	1333	1213	0213	0002
68408	1333	0201	0013	0002
68409	2311	0112	0103	0023
6841	0212	0111	0033	0002
68410	1211	0123	0103	0023
68411	1311	0323	0100	0033
68412	1311	0102	0100	0033
68413	1113	1103	0211	0112
68414	1113	1101	0211	0112
68415	1301	0133	0011	0002
68416	1133	1103	0111	0302
68417	1133	0113	0302	0003
68418	1133	0313	0300	0002
68419	1201	0113	0100	0002
6842	0223	0111	0033	0002
68420	1303	0113	0100	0002
68421	1113	1101	0313	0112
68422	1113	1101	0213	0112
68423	1303	0233	0123	0002
68424	1103	0113	0112	0001
68425	0311	0203	0102	0001
68426	0311	0203	0102	0003
68427	0311	0133	0123	0002
68428	1213	0233	0102	0002
68429	1333	1211	0103	0012
6843	0223	0111	0013	0002
68430	1333	0133	0301	0023
68431	1100	0312	0111	0103
68432	1113	0233	0311	0112
68433	3313	0233	0133	0112
68434	1311	0333	0133	0123
68435	1311	0333	0133	0102
68436	3311	1200	0113	0112
68437	1311	1200	0113	0112
68438	1311	1203	0113	0112
68439	3313	2311	0100	0023
6844	0223	0111	0011	0002
68440	3311	0211	0100	0023
68441	1333	0233	0203	0002
68442	1333	0233	0100	0002
68443	1101	0213	0133	0112
68444	0311	0103	0102	0023
68445	0311	0103	0102	0033
68446	1311	0123	0100	0013
68447	1311	0323	0111	0013
68448	1311	0323	0111	0033
68449	1311	1133	0111	0012
6845	0212	0111	0011	0002
68450	1213	1133	1112	0002
68451	2311	0133	0102	0001
68452	2311	0103	0012	0002
68453	1211	0103	0102	0023
68454	1311	1100	0113	0112
68455	3313	1100	0113	0102
68456	3313	1200	0113	0102
68457	1233	0123	0203	0002
68458	1233	0123	0301	0003
68459	1233	1312	0111	0103
6846	0212	0111	0013	0002
68460	1333	1312	0111	0103
68461	1133	1100	0113	0302
68462	1333	1300	0113	0302
68463	1133	0133	0201	0023
68464	1133	0133	0301	0023
68465	3311	1300	0113	0112
68466	1233	1112	0111	0300
68467	0233	0133	0111	0302
68468	1333	1233	0113	0302
68469	1333	1133	0113	0302
6847	0212	0211	0033	0012
68470	2311	1323	0113	0002
68471	2311	1323	0113	0001
68472	2311	0323	0103	0001
68473	2311	0312	0103	0001
68474	3311	0323	0133	0001
68475	1333	1101	0233	0002
68476	1333	1113	0333	0002
68477	1333	1113	0333	0302
68478	1113	1112	0233	0023
68479	3311	0323	0133	0011
6848	0212	0211	0013	0012
68480	0313	0203	0100	0023
68481	0311	0203	0100	0023
68482	0313	0203	0100	0012
68483	1213	0103	0100	0012
68484	1213	0133	0100	0012
68485	1133	1101	0113	0302
68486	1233	0323	0113	0102
68487	1233	1303	0113	0002
68488	1233	1103	0113	0002
68489	3300	0312	0113	0103
6849	0223	0211	0013	0012
68490	3300	0123	0111	0302
68491	1103	0123	0111	0300
68492	1103	0133	0111	0302
68493	0313	0302	0103	0300
68494	2311	0323	0100	0003
68495	3313	0233	0100	0023
68496	1213	0123	0103	0023
68497	1211	0123	0103	0012
68498	1211	1103	0133	0002
68499	1213	1103	0133	0002
685	0323	0211	0122	0113
6850	0223	0211	0033	0012
68500	2313	1311	0133	0023
68501	2313	1311	0133	0012
68502	1213	0123	0103	0012
68503	1213	0123	0113	0012
68504	3313	0323	0201	0013
68505	1113	0323	0211	0133
68506	0313	0302	0103	0102
68507	3311	0323	0133	0111
68508	3311	0113	0103	0102
68509	0211	0133	0302	0001
6851	0212	0211	0033	0023
68510	1213	0333	0123	0001
68511	3313	0233	0212	0102
68512	3313	0233	0112	0102
68513	1213	0233	0123	0002
68514	1213	0213	0123	0002
68515	1103	0313	0112	0103
68516	0133	0103	0200	0023
68517	1311	0123	0100	0011
68518	1311	1211	0103	0023
68519	1211	0133	0100	0012
6852	0223	0211	0033	0023
68520	0311	0103	0200	0012
68521	0313	0113	0102	0033
68522	3313	0213	0102	0013
68523	2311	0113	0102	0012
68524	3311	0133	0102	0013
68525	2313	1301	0013	0002
68526	2311	1301	0013	0002
68527	1213	0333	0123	0301
68528	1213	0333	0123	0002
68529	1213	0333	0123	0302
6853	0223	0111	0033	0023
68530	1201	0333	0123	0302
68531	1101	0313	0112	0103
68532	2311	1312	0113	0103
68533	3313	1312	0133	0111
68534	1311	0323	0133	0111
68535	1311	1103	0113	0112
68536	1311	1133	0113	0112
68537	1311	1133	0113	0023
68538	3311	0302	0033	0003
68539	3311	0302	0013	0003
6854	0222	0111	0011	0002
68540	1113	0203	0033	0002
68541	3311	0203	0033	0002
68542	1311	1100	0113	0102
68543	1311	1133	0113	0102
68544	1311	0302	0033	0001
68545	3311	1323	0311	0003
68546	1213	0123	0013	0002
68547	1213	0123	0113	0001
68548	3311	1323	0313	0103
68549	3311	1323	0113	0100
6855	0222	0111	0013	0002
68550	1311	1112	0113	0103
68551	1311	1112	0113	0100
68552	2313	0123	0111	0301
68553	3313	0123	0113	0013
68554	1311	0113	0302	0203
68555	3311	0113	0302	0103
68556	3311	0313	0302	0103
68557	3313	0133	0123	0113
68558	3313	0133	0112	0013
68559	3313	0133	0123	0011
6856	0133	0113	0112	0200
68560	3311	0133	0123	0003
68561	3311	0333	0113	0302
68562	1113	1300	0313	0302
68563	1113	1100	0313	0302
68564	1133	0313	0213	0112
68565	1133	0313	0213	0123
68566	1133	0313	0133	0123
68567	1133	0313	0300	0012
68568	1133	0313	0100	0012
68569	1133	0313	0103	0012
6857	1302	0301	0002	0001
68570	1133	0313	0203	0012
68571	1133	0313	0201	0012
68572	1101	0333	0203	0002
68573	3301	0313	0103	0102
68574	1233	1113	0211	0112
68575	1233	1113	0313	0123
68576	1233	0123	0201	0002
68577	0111	0302	0201	0103
68578	1311	0323	0313	0133
68579	1311	0323	0213	0133
6858	1302	1301	0002	0001
68580	1311	0233	0102	0013
68581	1311	0233	0102	0023
68582	0313	0201	0100	0023
68583	0311	0201	0100	0023
68584	3313	0133	0112	0033
68585	3313	0133	0112	0011
68586	1113	0313	0112	0012
68587	1200	0133	0112	0300
68588	1300	0133	0112	0300
68589	1233	1101	0113	0002
6859	3302	0301	0002	0001
68590	1233	1101	0111	0002
68591	0133	0112	0301	0023
68592	1113	1112	0211	0023
68593	1113	0312	0111	0013
68594	1233	0113	0100	0023
68595	1333	0133	0203	0023
68596	1133	0313	0200	0012
68597	1133	0313	0301	0012
68598	0113	0301	0102	0033
68599	1303	0113	0112	0003
686	0312	0301	0022	0003
6860	1303	0300	0002	0001
68600	1303	0311	0113	0002
68601	0313	0213	0212	0102
68602	1213	0123	0100	0001
68603	1213	0123	0200	0002
68604	1233	1312	0111	0002
68605	1233	1312	0113	0102
68606	0211	0112	0103	0300
68607	1303	0312	0113	0300
68608	1103	0312	0113	0300
68609	1133	0333	0301	0102
6861	0112	0103	0002	0001
68610	1133	0333	0211	0302
68611	1133	0333	0111	0302
68612	1103	0213	0113	0002
68613	1103	0313	0113	0002
68614	1103	0313	0113	0302
68615	1133	0313	0133	0102
68616	1133	0313	0133	0002
68617	1133	0211	0133	0002
68618	1311	1203	0113	0102
68619	3313	0333	0033	0002
6862	0323	0300	0002	0001
68620	3313	0333	0013	0012
68621	3313	0333	0013	0002
68622	1200	0113	0112	0300
68623	3300	0133	0111	0302
68624	1233	1133	0311	0023
68625	1333	1233	0311	0023
68626	3313	0213	0102	0002
68627	3311	0213	0102	0002
68628	2311	1333	0113	0002
68629	2311	0133	0113	0002
6863	0302	0011	0003	0002
68630	1211	1133	0112	0300
68631	1311	1133	0112	0003
68632	1213	0323	0203	0103
68633	1213	0123	0301	0003
68634	3311	1323	0111	0003
68635	3311	0323	0313	0133
68636	3311	0323	0213	0133
68637	1113	1100	0113	0302
68638	1113	1100	0111	0302
68639	1333	1233	0211	0112
6864	3302	0011	0003	0002
68640	1333	1211	0213	0112
68641	0213	0301	0102	0003
68642	0211	0301	0102	0003
68643	1303	0233	0113	0002
68644	3303	0133	0111	0302
68645	1333	1101	0213	0002
68646	1333	1103	0313	0302
68647	1333	1103	0113	0302
68648	0311	0133	0200	0002
68649	1333	1103	0111	0002
6865	1302	0011	0003	0002
68650	1113	0313	0123	0203
68651	1113	0313	0123	0200
68652	1113	0313	0123	0300
68653	1113	0313	0112	0300
68654	1113	0313	0112	0200
68655	1303	0333	0133	0002
68656	1103	0313	0113	0102
68657	1133	0233	0311	0002
68658	1133	0233	0111	0302
68659	1203	0233	0111	0102
6866	3312	0011	0003	0002
68660	1203	0213	0133	0002
68661	2311	1312	0111	0103
68662	2311	0323	0111	0103
68663	2311	0323	0113	0103
68664	1211	0313	0123	0103
68665	1311	0313	0123	0103
68666	0213	0103	0300	0002
68667	0211	0103	0300	0002
68668	3311	0213	0102	0013
68669	3311	0211	0102	0013
6867	3323	0011	0003	0002
68670	3313	2311	0123	0111
68671	3311	1333	0312	0113
68672	3301	0113	0301	0002
68673	3301	0113	0301	0102
68674	1213	1133	1113	0002
68675	1211	1133	0113	0002
68676	1211	1133	0213	0112
68677	1311	1133	0313	0023
68678	1113	1103	0213	0002
68679	1113	1103	0211	0002
6868	3323	0111	0003	0002
68680	1113	1101	0211	0002
68681	1233	1133	0113	0302
68682	1333	1133	0313	0302
68683	1301	0311	0013	0002
68684	1301	0313	0013	0002
68685	0313	0102	0100	0003
68686	0313	0102	0200	0003
68687	0311	0102	0200	0003
68688	0311	0102	0100	0003
68689	1311	0103	0102	0013
6869	1323	0111	0003	0002
68690	1300	0313	0112	0103
68691	1133	0313	0123	0301
68692	1133	0311	0133	0023
68693	3311	2311	0301	0023
68694	3311	0311	0133	0023
68695	3311	0311	0123	0113
68696	0311	0112	0103	0011
68697	2311	0112	0103	0012
68698	3311	0312	0100	0033
68699	3311	0112	0100	0033
687	0312	0033	0022	0003
6870	1302	0111	0003	0002
68700	1113	0312	0100	0033
68701	1113	0313	0200	0012
68702	1213	0103	0100	0023
68703	1311	0133	0200	0023
68704	1311	0233	0100	0012
68705	1311	0233	0100	0023
68706	1113	0203	0100	0023
68707	1113	0233	0100	0023
68708	1333	0213	0100	0012
68709	0311	0112	0103	0023
6871	3302	0111	0003	0002
68710	3311	0312	0133	0033
68711	3311	0312	0100	0013
68712	1333	1112	0213	0001
68713	1333	1312	0233	0002
68714	1333	1112	0233	0002
68715	1333	1112	0213	0002
68716	1233	0112	0203	0102
68717	1333	0112	0203	0102
68718	1133	0312	0311	0001
68719	1113	1200	0113	0302
6872	3302	0212	0003	0002
68720	1113	1300	0113	0302
68721	1133	0313	0112	0103
68722	1133	0313	0112	0102
68723	1133	0213	0112	0102
68724	2311	0211	0123	0002
68725	3311	0213	0023	0002
68726	1211	0133	0302	0023
68727	1311	0133	0302	0033
68728	1311	0233	0102	0011
68729	3311	0233	0102	0012
6873	3323	0212	0003	0002
68730	1311	0211	0102	0013
68731	1311	0233	0102	0012
68732	3313	3311	0113	0302
68733	3313	2311	0113	0002
68734	1333	1201	0113	0302
68735	1333	1301	0113	0302
68736	1333	1101	0113	0302
68737	1333	1133	0313	0112
68738	1213	0123	0203	0002
68739	1211	0323	0103	0002
6874	3312	0212	0003	0002
68740	1311	0323	0103	0100
68741	1113	0323	0300	0100
68742	1113	0112	0100	0013
68743	1113	0112	0100	0011
68744	1301	0323	0113	0100
68745	1233	1311	0113	0102
68746	0233	0311	0113	0102
68747	0333	0311	0133	0102
68748	0333	0311	0113	0102
68749	1301	0211	0123	0002
6875	3312	0111	0003	0002
68750	3313	0302	0013	0002
68751	3313	0123	0113	0103
68752	1113	1200	0111	0302
68753	1113	1300	0111	0302
68754	1113	0133	0111	0302
68755	1211	0133	0123	0012
68756	2311	0113	0112	0013
68757	2311	0113	0102	0001
68758	2311	0213	0112	0102
68759	2311	0313	0112	0103
6876	1312	0111	0003	0002
68760	3313	0213	0212	0102
68761	3313	0213	0112	0102
68762	1113	1101	0213	0002
68763	1113	0333	0233	0302
68764	1113	0333	0213	0302
68765	1113	0333	0113	0302
68766	1300	0133	0113	0002
68767	1300	0133	0113	0302
68768	1113	0313	0123	0201
68769	1113	0313	0112	0011
6877	1312	0111	0002	0001
68770	1311	1133	0112	0001
68771	2301	0211	0113	0002
68772	2301	0311	0113	0002
68773	1113	0313	0112	0203
68774	1113	0333	0312	0103
68775	1113	0313	0312	0102
68776	1233	0313	0112	0103
68777	1233	0333	0111	0102
68778	0133	0112	0301	0102
68779	1133	0312	0111	0001
6878	3312	0111	0002	0001
68780	1100	0312	0113	0102
68781	1133	0312	0111	0100
68782	1133	0312	0111	0103
68783	1333	1113	0313	0112
68784	1333	1133	0313	0012
68785	1333	1311	0133	0023
68786	1213	0111	0102	0013
68787	1213	0111	0102	0012
68788	1213	0113	0102	0012
68789	1133	0133	0011	0002
6879	1311	0111	0002	0001
68790	1333	0133	0011	0002
68791	0311	0103	0102	0011
68792	1113	1303	0113	0002
68793	1113	1303	0111	0002
68794	1311	0323	0133	0023
68795	1113	0323	0203	0100
68796	1213	0323	0213	0123
68797	1213	0323	0313	0123
68798	1101	0312	0113	0103
68799	1101	0312	0113	0100
688	0323	0033	0022	0003
6880	3311	0111	0002	0001
68800	1133	0201	0013	0002
68801	0133	0301	0012	0002
68802	1333	0213	0133	0012
68803	1333	0313	0133	0012
68804	3311	1303	0113	0102
68805	3311	0203	0012	0002
68806	1113	0233	0302	0023
68807	1113	0233	0102	0023
68808	1213	0111	0102	0011
68809	1213	0113	0102	0023
6881	3313	0111	0002	0001
68810	1213	0111	0102	0001
68811	1213	0111	0102	0003
68812	1213	0111	0102	0002
68813	1333	0211	0302	0003
68814	1333	0213	0012	0002
68815	1113	1112	0213	0001
68816	1113	1112	0213	0002
68817	1113	1112	0313	0002
68818	1101	0213	0133	0002
68819	1301	0211	0133	0002
6882	2311	0111	0002	0001
68820	1213	0313	0123	0103
68821	1311	0313	0123	0100
68822	3311	1303	0113	0302
68823	1311	1300	0113	0302
68824	3313	0333	0323	0103
68825	3313	0333	0112	0103
68826	3313	0333	0113	0302
68827	1333	0211	0133	0023
68828	1333	0311	0133	0023
68829	1213	1113	0103	0023
6883	2313	0111	0002	0001
68830	1211	0313	0103	0023
68831	3311	2311	0133	0012
68832	3311	0233	0133	0012
68833	3311	0333	0133	0012
68834	0311	0103	0300	0023
68835	0311	0103	0100	0023
68836	1311	1100	0113	0302
68837	1311	3303	0113	0302
68838	1311	1133	0113	0002
68839	2311	0312	0113	0103
6884	2311	0111	0302	0002
68840	1311	0323	0313	0103
68841	3313	0112	0100	0013
68842	3311	0112	0100	0013
68843	2311	0323	0103	0003
68844	2311	0312	0100	0003
68845	1113	1301	0313	0302
68846	1113	1101	0313	0302
68847	2311	0112	0100	0003
68848	2311	0323	0113	0102
68849	2311	0312	0113	0002
6885	2313	0111	0302	0002
68850	1211	0312	0113	0100
68851	3313	0233	0102	0001
68852	3311	0233	0102	0001
68853	3311	0213	0102	0012
68854	0311	0201	0103	0012
68855	3311	0213	0100	0023
68856	3313	2311	0113	0112
68857	2311	0133	0112	0023
68858	2311	0113	0112	0012
68859	2311	0313	0123	0300
6886	2333	0111	0302	0002
68860	1311	0133	0123	0013
68861	1113	1103	0113	0302
68862	1113	1103	0111	0302
68863	1213	0123	0111	0300
68864	1213	0123	0111	0002
68865	1213	0123	0113	0002
68866	2311	0123	0201	0002
68867	2311	0112	0103	0003
68868	1213	0123	0201	0002
68869	1213	0123	0301	0002
6887	2333	0111	0022	0002
68870	1213	0312	0113	0100
68871	1100	0133	0111	0302
68872	1300	0133	0111	0302
68873	3311	1300	0113	0102
68874	3311	1333	0113	0023
68875	3311	0133	0123	0011
68876	0313	0133	0111	0302
68877	1113	0313	0112	0201
68878	1113	0313	0112	0301
68879	1113	0313	0112	0302
6888	2311	0111	0022	0002
68880	1113	0313	0312	0302
68881	0311	0133	0302	0011
68882	0311	0133	0123	0112
68883	1333	0203	0012	0002
68884	1311	0133	0023	0002
68885	3311	0133	0302	0011
68886	3313	0133	0302	0011
68887	3313	0133	0102	0013
68888	1113	0112	0300	0033
68889	1133	0311	0013	0002
6889	2313	0111	0022	0002
68890	1133	0313	0013	0002
68891	1133	0133	0111	0302
68892	2313	1311	0133	0112
68893	2311	1311	0133	0012
68894	3313	0213	0023	0002
68895	3313	0213	0012	0002
68896	1311	0211	0023	0002
68897	2311	0113	0012	0002
68898	1311	0133	0012	0002
68899	1113	1101	0113	0302
689	0312	0023	0022	0001
6890	2300	0111	0022	0002
68900	3313	1311	0113	0302
68901	3313	0213	0113	0302
68902	1333	1213	0313	0002
68903	1333	1211	0213	0002
68904	1333	1211	0113	0302
68905	1333	1311	0113	0302
68906	1333	0311	0113	0302
68907	0311	0133	0102	0033
68908	3311	0133	0112	0033
68909	0311	0203	0100	0002
6891	2303	0111	0022	0002
68910	0313	0203	0100	0002
68911	3313	0233	0100	0002
68912	2311	0103	0011	0002
68913	3313	0100	0033	0002
68914	3313	0300	0013	0002
68915	1301	0213	0011	0002
68916	1311	0133	0011	0002
68917	0213	0300	0013	0002
68918	1200	0113	0112	0302
68919	0311	0211	0102	0003
6892	2301	0111	0022	0002
68920	3311	0211	0102	0003
68921	2313	1311	0313	0123
68922	3311	1333	0113	0112
68923	3313	0333	0133	0302
68924	3313	0313	0133	0302
68925	1113	0313	0133	0302
68926	1303	0213	0133	0002
68927	1303	0213	0311	0002
68928	1333	1133	0011	0002
68929	2311	0133	0301	0012
6893	0223	0133	0122	0002
68930	2311	0313	0123	0112
68931	1213	1133	0213	0112
68932	3313	0113	0302	0200
68933	3313	0113	0302	0300
68934	3313	0113	0102	0300
68935	3311	1333	1312	0003
