crn	r0	r1	r2
3527	1223	1300	0113	0111
3528	1301	0211	0102	0100
3529	1211	1200	0112	0201
353	1333	1322	0111	0100
3530	1211	1302	1200	0112
3531	1211	3302	1200	0112
3532	2311	3302	2300	0123
3533	2311	1302	2300	0123
3534	2311	1323	2300	0123
3535	2311	1223	2300	0123
3536	2311	1203	2300	0123
3537	2311	2203	2300	0123
3538	2311	2201	2300	0123
3539	2311	2211	2300	0123
354	1333	1323	0111	0100
3540	1211	2201	1200	0112
3541	1211	2200	1200	0112
3542	1211	2202	1200	0112
3543	1311	2202	1300	0113
3544	1311	2202	3300	0133
3545	1311	1202	3300	0133
3546	1311	2302	3300	0133
3547	1311	3302	3300	0133
3548	3311	3302	3300	0133
3549	3311	3300	0133	0301
355	1333	0323	0111	0100
3550	1311	3300	0133	0302
3551	1211	3302	0112	0100
3552	1211	3302	0122	0100
3553	1311	3302	0113	0100
3554	1311	3300	0113	0100
3555	1311	3303	0113	0100
3556	1311	3303	3300	0133
3557	1211	3303	2200	0122
3558	2211	3303	2200	0122
3559	2311	3303	2300	0123
356	1233	0323	0111	0100
3560	2311	1303	2300	0123
3561	2311	2303	2300	0123
3562	1211	1200	0311	0112
3563	1211	1200	0322	0112
3564	2311	1202	2300	0123
3565	1201	0211	0102	0200
3566	1203	0211	0102	0200
3567	1201	0311	0103	0300
3568	1201	2300	0123	0111
3569	1301	0111	0103	0300
357	1213	0323	0111	0100
3570	1303	1300	0113	0111
3571	1300	0122	0113	0111
3572	1200	0122	0112	0111
3573	2200	0122	0112	0111
3574	2200	0122	0113	0111
3575	1211	1300	0113	0111
3576	1323	1300	0113	0111
3577	1333	1300	0113	0111
3578	1300	0211	0113	0111
3579	1300	0212	0113	0111
358	1211	0323	0111	0100
3580	1300	0313	0113	0111
3581	1300	0312	0113	0111
3582	1300	0322	0113	0111
3583	1200	0322	0112	0111
3584	3311	1322	3300	0133
3585	3312	1311	1300	0113
3586	3312	2311	2300	0123
3587	3323	2311	2300	0123
3588	3313	2311	2300	0123
3589	3300	0133	0111	0103
359	1333	0322	0111	0100
3590	3300	0133	0111	0203
3591	1300	0113	0111	0203
3592	2200	0122	0111	0203
3593	2300	0123	0111	0203
3594	2300	0123	0111	0201
3595	2300	0123	0111	0301
3596	3300	0133	0111	0301
3597	3300	0133	0111	0300
3598	1200	0133	0111	0300
3599	2200	0133	0111	0300
36	0233	0111	0200	0100
360	1233	0322	0111	0100
3600	2300	0133	0111	0300
3601	1300	0133	0111	0300
3602	3300	0133	0112	0111
3603	3300	0133	0113	0111
3604	2300	0123	0113	0111
3605	1311	1203	0113	0100
3606	1311	0223	0113	0100
3607	1311	2203	0113	0100
3608	1311	2203	0133	0100
3609	1311	2200	0133	0100
361	1213	0322	0111	0100
3610	1311	1303	1300	0113
3611	1211	1301	0122	0100
3612	1211	3300	1200	0112
3613	1203	0211	0102	0100
3614	1303	0211	0102	0100
3615	1302	0211	0102	0100
3616	1202	0211	0102	0100
3617	2203	0211	0102	0100
3618	2203	0211	0102	0200
3619	1303	0211	0102	0200
362	1323	1322	0111	0100
3620	2303	0211	0102	0200
3621	2303	0111	0102	0200
3622	2203	0111	0102	0200
3623	2202	0211	0102	0200
3624	2223	0211	0102	0200
3625	1223	0211	0102	0100
3626	1223	0211	0102	0200
3627	0223	0211	0102	0200
3628	0223	0211	0102	0100
3629	1213	0211	0102	0200
363	3312	1322	0111	0100
3630	2213	0211	0102	0200
3631	2213	0211	0102	0100
3632	0313	0211	0102	0100
3633	2313	0211	0102	0100
3634	3313	0211	0102	0100
3635	3323	0211	0102	0100
3636	3313	0211	0102	0200
3637	3323	0211	0102	0200
3638	1323	0211	0102	0200
3639	0323	0211	0102	0200
364	2312	1322	0111	0100
3640	1323	0211	0102	0100
3641	1302	0311	0103	0300
3642	1302	0111	0103	0300
3643	1201	0122	0111	0200
3644	1201	0211	0102	0100
3645	1201	0311	0103	0100
3646	1200	0211	0102	0100
3647	0211	0302	0102	0200
3648	0213	0122	0111	0200
3649	0313	0122	0111	0200
365	2322	1322	0111	0100
3650	0333	0122	0111	0200
3651	0233	0122	0111	0200
3652	0233	0211	0102	0200
3653	0211	0113	0102	0200
3654	0211	0112	0102	0200
3655	0311	0112	0103	0100
3656	1211	0112	0102	0100
3657	1211	0112	0103	0100
3658	1311	0113	0103	0100
3659	2311	0313	0123	0100
366	2312	0322	0111	0100
3660	2311	0312	0123	0100
3661	2311	0311	0123	0100
3662	2311	0333	0123	0100
3663	1311	0333	0113	0100
3664	1311	0333	0133	0100
3665	3300	0333	0133	0111
3666	1311	3301	0113	0100
3667	1311	0113	0301	0100
3668	1311	1302	1300	0113
3669	1323	1200	0112	0111
367	2322	0322	0111	0100
3670	1211	1200	0112	0301
3671	1311	1301	0133	0100
3672	1311	1211	0122	0100
3673	1211	0112	0203	0100
3674	1211	0112	0302	0100
3675	1311	0113	0302	0100
3676	1311	0133	0302	0100
3677	2211	0122	0302	0200
3678	2211	0122	0102	0200
3679	0211	0133	0102	0200
368	2212	0322	0111	0100
3680	3311	0133	0102	0200
3681	3311	0133	0300	0200
3682	3311	0133	0201	0300
3683	2311	0123	0200	0100
3684	2311	0123	0300	0100
3685	1311	0133	0300	0100
3686	3311	0133	0300	0100
3687	3311	0133	0302	0100
3688	3311	0133	0302	0300
3689	2211	0122	0301	0200
369	2223	0322	0111	0100
3690	1311	2201	0113	0100
3691	1311	2202	0113	0100
3692	1311	2303	0113	0100
3693	1311	2300	0113	0100
3694	1311	1303	0113	0100
3695	1213	0122	0111	0200
3696	1301	0122	0111	0200
3697	1300	0122	0111	0200
3698	1302	0122	0111	0200
3699	3302	1300	0113	0111
37	2233	0111	0200	0100
370	3312	0322	0111	0100
3700	3302	1200	0112	0111
3701	3301	1200	0112	0111
3702	2203	1200	0112	0111
3703	1311	0113	0102	0100
3704	2311	0123	0103	0100
3705	1311	0133	0103	0100
3706	1233	0211	0102	0100
3707	1211	0211	0102	0100
3708	1211	0311	0103	0100
3709	1211	0223	0122	0100
371	3323	0322	0111	0100
3710	1311	0133	0122	0100
3711	1311	0311	0103	0100
3712	1311	0323	0133	0100
3713	1203	0311	0103	0100
3714	1202	0311	0103	0100
3715	1200	0311	0103	0100
3716	1200	0311	0103	0300
3717	1300	0311	0103	0300
3718	1200	0211	0102	0200
3719	1200	0111	0102	0200
372	3322	0322	0111	0100
3720	1200	0111	0103	0300
3721	1202	0111	0103	0300
3722	1202	0311	0103	0300
3723	1203	0311	0103	0300
3724	1233	0311	0103	0300
3725	1223	0311	0103	0300
3726	1203	0111	0103	0300
3727	1223	0111	0103	0300
3728	1303	0111	0103	0300
3729	1303	0311	0103	0300
373	2212	1322	0111	0100
3730	2203	0111	0103	0300
3731	2202	0111	0103	0300
3732	2303	0111	0103	0300
3733	3300	0111	0103	0300
3734	3300	0111	0102	0200
3735	2200	0111	0102	0200
3736	2200	0111	0103	0300
3737	2200	0211	0102	0100
3738	0211	0302	0102	0100
3739	0111	0301	0102	0200
374	3323	1322	0111	0100
3740	0222	0133	0111	0300
3741	1202	0111	0102	0200
3742	1303	0111	0102	0200
3743	1300	0111	0102	0200
3744	1302	0111	0102	0200
3745	1301	0311	0103	0300
3746	1300	0111	0103	0300
3747	1302	0211	0102	0200
3748	1322	0111	0103	0300
3749	1322	0311	0103	0100
375	2223	1322	0111	0100
3750	1311	0113	0103	0300
3751	1311	0133	0103	0300
3752	0311	0133	0103	0300
3753	0211	0133	0102	0300
3754	0311	0111	0102	0200
3755	0311	0111	0103	0300
3756	0311	0112	0103	0300
3757	1200	0112	0111	0102
3758	1300	0113	0111	0102
3759	1200	0211	0112	0102
376	3322	1322	0111	0100
3760	1300	0211	0113	0102
3761	1211	0211	0112	0100
3762	1211	1200	0233	0112
3763	1311	1300	0113	0302
3764	1211	0112	0301	0100
3765	1311	3301	1300	0113
3766	2233	1300	0113	0111
3767	2233	3300	0133	0111
3768	2201	3300	0133	0111
3769	2301	3300	0133	0111
377	3312	1333	0111	0100
3770	2313	3300	0133	0111
3771	3313	3300	0133	0111
3772	3313	2300	0123	0111
3773	3323	2300	0123	0111
3774	3303	2300	0123	0111
3775	3313	2211	2200	0122
3776	3313	3311	3300	0133
3777	3323	3311	3300	0133
3778	3323	3300	0133	0111
3779	3323	3311	0133	0100
378	3312	1323	0111	0100
3780	3313	3311	0133	0100
3781	3313	3311	0133	0300
3782	3323	3311	0133	0300
3783	3303	3300	0133	0111
3784	1333	0122	0111	0200
3785	0111	0302	0102	0200
3786	0111	0203	0102	0200
3787	0311	0203	0103	0300
3788	0311	0211	0103	0300
3789	0223	0311	0103	0100
379	2312	1333	0111	0100
3790	0212	0111	0102	0200
3791	0313	0111	0102	0200
3792	0212	0111	0103	0300
3793	0313	0111	0103	0300
3794	0312	0111	0103	0300
3795	0313	0211	0102	0200
3796	0312	0211	0102	0200
3797	0212	0211	0102	0200
3798	0212	0311	0103	0300
3799	0223	0311	0103	0300
38	2233	0111	0201	0100
380	2312	1323	0111	0100
3800	0313	0311	0103	0300
3801	0312	0311	0103	0300
3802	1312	1311	0113	0100
3803	1322	1211	0112	0100
3804	1322	1311	0113	0100
3805	1323	1311	3300	0133
3806	1323	1211	2200	0122
3807	1322	1211	2200	0122
3808	3322	1211	2200	0122
3809	3322	2211	2200	0122
381	2212	1333	0111	0100
3810	1322	1311	3300	0133
3811	1322	0133	0111	0300
3812	1300	0113	0111	0301
3813	1223	1311	1300	0113
3814	2223	1300	0113	0111
3815	1311	0113	0201	0100
3816	1311	1202	1300	0113
3817	1311	1300	0211	0113
3818	1211	1203	0112	0100
3819	1211	1202	0112	0100
382	2212	1323	0111	0100
3820	1211	1302	0112	0100
3821	1211	1303	0112	0100
3822	2311	1300	0123	0100
3823	2311	1303	0123	0100
3824	2311	1323	0123	0100
3825	2311	1322	0123	0100
3826	2311	0322	0123	0100
3827	1211	0311	0112	0100
3828	1211	0312	0112	0100
3829	1211	0322	0112	0100
383	2212	0333	0111	0100
3830	1211	0313	0112	0100
3831	1211	0113	0112	0100
3832	1311	0113	0112	0100
3833	1223	1211	0112	0100
3834	2213	1211	0112	0100
3835	2213	2311	0123	0100
3836	2213	3311	0133	0100
3837	2212	3311	0133	0100
3838	2223	3311	0133	0100
3839	2211	2201	0122	0200
384	2212	0323	0111	0100
3840	2211	2203	0122	0200
3841	2211	2201	0122	0100
3842	2211	2203	0122	0100
3843	1211	2203	0122	0100
3844	2211	2200	0122	0100
3845	2211	1200	0122	0100
3846	2303	1200	0112	0111
3847	2302	1200	0112	0111
3848	2202	1200	0112	0111
3849	2233	2211	2200	0122
385	3312	0333	0111	0100
3850	2233	0211	0102	0100
3851	1211	3303	1200	0112
3852	1311	2302	1300	0113
3853	2201	1300	0113	0111
3854	1211	2203	0112	0100
3855	1211	2300	0112	0100
3856	1211	3300	0112	0100
3857	1211	3300	0122	0100
3858	1311	2300	0133	0100
3859	1311	3300	0133	0100
386	3312	0323	0111	0100
3860	1311	3300	0133	0300
3861	1211	3300	0133	0112
3862	1311	3302	1300	0113
3863	1311	0111	0102	0200
3864	1311	0211	0102	0200
3865	1311	0211	0102	0100
3866	2311	0311	0103	0100
3867	2311	0323	0123	0100
3868	3311	0133	0122	0100
3869	2211	0133	0122	0100
387	2312	0333	0111	0100
3870	3311	1223	0133	0100
3871	2211	1223	0122	0100
3872	3311	0223	0133	0100
3873	3311	1213	0133	0100
3874	3302	0211	0102	0100
3875	3300	0211	0102	0100
3876	3301	0211	0102	0100
3877	2300	0211	0102	0100
3878	2200	0311	0103	0100
3879	3300	0311	0103	0100
388	0111	0201	0103	0100
3880	3312	0311	0103	0100
3881	3302	0311	0103	0100
3882	3301	0311	0103	0100
3883	1302	0311	0103	0100
3884	1301	0311	0103	0100
3885	3302	0311	0103	0300
3886	3301	0311	0103	0300
3887	3303	0311	0103	0100
3888	3303	0311	0103	0300
3889	2302	2200	0122	0111
389	0111	0201	0300	0100
3890	2303	0211	0102	0100
3891	1303	0311	0103	0100
3892	2201	0211	0102	0100
3893	2301	0211	0102	0100
3894	2302	0211	0102	0100
3895	2201	0311	0103	0100
3896	2301	0311	0103	0100
3897	2303	0311	0103	0100
3898	2302	0311	0103	0100
3899	2203	0311	0103	0100
39	0233	0111	0201	0100
390	1303	1201	0111	0100
3900	2211	0123	0122	0100
3901	2313	1211	0122	0100
3902	3313	1211	0122	0100
3903	3313	1311	0133	0100
3904	3323	1211	0122	0100
3905	3323	1311	0133	0100
3906	3323	1211	0112	0100
3907	3323	1311	0113	0100
3908	3323	1211	2200	0122
3909	3302	0111	0103	0300
391	1203	1201	0111	0100
3910	3301	0111	0103	0300
3911	3300	0311	0103	0300
3912	2300	1300	0123	0111
3913	2311	1302	0123	0100
3914	2211	1300	0122	0100
3915	2211	1202	0122	0100
3916	1211	1202	0122	0100
3917	1311	1203	0133	0100
3918	1311	1200	0133	0100
3919	3311	1200	0133	0100
392	2303	1201	0111	0100
3920	3311	1202	0133	0100
3921	1311	1302	0133	0100
3922	3311	1302	0133	0100
3923	3311	1300	0133	0100
3924	1311	1300	0133	0100
3925	3311	1300	0133	0300
3926	3311	1322	0133	0300
3927	3311	1303	0133	0300
3928	3311	1333	0133	0300
3929	2211	1333	2200	0122
393	1303	0111	0203	0100
3930	2233	0111	0102	0200
3931	2333	1300	0113	0111
3932	2333	2211	0122	0200
3933	2233	2211	0122	0200
3934	1200	0313	0112	0111
3935	1200	0312	0112	0111
3936	1200	0323	0112	0111
3937	1300	0222	0113	0111
3938	2311	1222	2300	0123
3939	2312	1211	1200	0112
394	3303	0313	0111	0100
3940	2311	1211	1200	0112
3941	2200	0212	0122	0111
3942	2200	0223	0122	0111
3943	3300	0212	0133	0111
3944	3300	0211	0133	0111
3945	1211	2300	0123	0111
3946	1211	2200	0122	0103
3947	1211	2303	0122	0100
3948	1211	2202	0122	0100
3949	1211	2302	0122	0100
395	3303	2303	0111	0100
3950	2311	3302	0123	0100
3951	2311	2302	0123	0100
3952	2311	2303	0123	0100
3953	2311	2200	0122	0111
3954	2200	0211	0102	0200
3955	2211	2303	0122	0200
3956	2211	2200	0122	0200
3957	2313	2211	0122	0200
3958	2311	2211	0122	0200
3959	2312	1211	0122	0100
396	0333	0313	0111	0100
3960	2212	1211	0122	0100
3961	2212	1311	0133	0100
3962	2223	2311	0123	0100
3963	2212	2300	0123	0111
3964	2202	2300	0123	0111
3965	2312	2300	0123	0111
3966	2312	2311	0123	0100
3967	2313	2311	0123	0100
3968	2301	2300	0123	0111
3969	2313	2300	0123	0111
397	1333	0313	0111	0100
3970	2313	0111	0102	0200
3971	2301	0211	0102	0200
3972	2313	0211	0102	0200
3973	2300	0211	0102	0200
3974	2312	0211	0102	0100
3975	3312	0211	0102	0100
3976	2212	0211	0102	0100
3977	1312	0211	0102	0100
3978	0223	0111	0102	0200
3979	1211	1200	0112	0300
398	2333	0313	0111	0100
3980	2212	1200	0112	0111
3981	1202	0211	0102	0200
3982	1301	0211	0102	0200
3983	1211	0211	0102	0200
3984	1211	2200	1200	0122
3985	1311	1300	0113	0201
3986	1223	1311	0113	0100
3987	1311	0113	0300	0100
3988	1311	0113	0200	0100
3989	1311	0113	0203	0100
399	1333	2303	0111	0100
3990	1211	0122	0200	0100
3991	1211	0122	0203	0100
3992	2311	0123	0203	0100
3993	2211	0122	0203	0100
3994	2311	1322	2300	0123
3995	2211	1322	2200	0122
3996	1211	0122	0113	0100
3997	2211	0122	0113	0100
3998	1211	0123	0112	0100
3999	1211	0133	0112	0100
4	2203	2202	0111	0100
40	0233	0111	0301	0100
400	2333	2303	0111	0100
4000	1311	0133	0112	0100
4001	2311	0123	0112	0100
4002	1211	0323	0112	0100
4003	2200	0122	0111	0300
4004	2313	0133	0111	0300
4005	3312	0133	0111	0300
4006	1312	1211	0122	0100
4007	1213	3300	0133	0111
4008	1300	0113	0111	0201
4009	1200	0112	0111	0301
401	3323	1323	0111	0100
4010	1200	0112	0111	0300
4011	1223	0122	0111	0200
4012	1202	0122	0111	0200
4013	1202	0133	0111	0300
4014	1200	0122	0111	0200
4015	3300	0133	0111	0201
4016	1211	0122	0111	0200
4017	1211	0133	0112	0300
4018	1213	0133	0111	0300
4019	2303	0122	0111	0200
402	3323	1303	0111	0100
4020	2301	0122	0111	0200
4021	2300	0122	0111	0200
4022	2302	0122	0111	0200
4023	2312	0122	0111	0200
4024	2300	0123	0111	0200
4025	3300	0133	0111	0200
4026	2211	0122	0112	0200
4027	3311	0133	0112	0300
4028	1311	1211	0112	0100
4029	2313	1211	0112	0100
403	0333	0323	0111	0100
4030	1311	1300	0113	0301
4031	1311	1300	0113	0300
4032	1323	1311	1300	0113
4033	1213	0111	0103	0300
4034	1202	2300	0123	0111
4035	1203	3300	0133	0111
4036	1202	3300	0133	0111
4037	1223	2200	0122	0111
4038	1223	3300	0133	0111
4039	1211	3300	0133	0111
404	2333	3303	0111	0100
4040	1200	0212	0112	0111
4041	1200	0211	0112	0111
4042	1200	0311	0112	0111
4043	2213	3311	3300	0133
4044	2213	1311	3300	0133
4045	2211	1311	3300	0133
4046	3323	1311	3300	0133
4047	3313	1311	3300	0133
4048	3313	1300	0113	0111
4049	2213	1311	0113	0100
405	0333	0123	0111	0100
4050	2313	1311	0113	0100
4051	3313	1311	0113	0100
4052	3313	0311	0103	0100
4053	3311	0311	0103	0100
4054	3322	0311	0103	0100
4055	3322	1211	0112	0100
4056	0322	0111	0103	0300
4057	2211	1303	2200	0122
4058	1311	1303	3300	0133
4059	3311	1200	0133	0300
406	3301	0323	0111	0100
4060	3311	0133	0102	0300
4061	1211	1200	0112	0200
4062	2211	1200	0112	0111
4063	2311	1200	0112	0111
4064	3311	1200	0112	0111
4065	3311	0133	0123	0300
4066	3311	1203	0133	0300
4067	3311	1202	0133	0300
4068	3311	1223	0133	0300
4069	2311	0123	0103	0300
407	3303	0323	0111	0100
4070	2300	0123	0111	0300
4071	1223	0133	0111	0300
4072	0223	0111	0103	0300
4073	0313	0133	0111	0300
4074	0323	0133	0111	0300
4075	0322	0133	0111	0300
4076	2233	0111	0103	0300
4077	2203	0122	0111	0200
4078	2201	0122	0111	0200
4079	3301	0122	0111	0200
408	3301	0313	0111	0100
4080	3303	0122	0111	0200
4081	2303	0133	0111	0300
4082	2213	0122	0111	0200
4083	2313	0122	0111	0200
4084	3313	0122	0111	0200
4085	1233	0211	0102	0200
4086	1211	0112	0102	0200
4087	1211	0112	0103	0300
4088	1311	1211	0113	0100
4089	2223	1211	0112	0100
409	3302	0313	0111	0100
4090	2233	0211	0102	0200
4091	2233	0311	0103	0100
4092	2233	2311	2300	0123
4093	2233	0122	0111	0200
4094	1312	0111	0102	0200
4095	1312	0111	0103	0300
4096	1311	0111	0103	0300
4097	1311	0113	0102	0200
4098	1311	0133	0102	0200
4099	1223	0111	0102	0200
41	2233	0111	0301	0100
410	2301	0123	0111	0100
4100	1211	0111	0103	0300
4101	2300	0111	0102	0200
4102	2302	0111	0102	0200
4103	2213	0111	0102	0200
4104	2213	0111	0103	0300
4105	2212	0111	0102	0200
4106	2211	0111	0103	0300
4107	2311	0111	0102	0200
4108	3311	0111	0102	0200
4109	2311	0111	0103	0300
411	2301	1302	0111	0100
4110	3312	0111	0102	0200
4111	3312	0111	0103	0300
4112	3323	0311	0103	0300
4113	3312	0311	0103	0300
4114	3323	0311	0103	0100
4115	1312	0311	0103	0100
4116	3300	0233	0133	0111
4117	3311	0333	0133	0100
4118	3300	0223	0133	0111
4119	3311	0311	0133	0100
412	2302	0111	0203	0100
4120	3311	0323	0133	0100
4121	3300	0322	0133	0111
4122	2300	0233	0123	0111
4123	2300	0223	0123	0111
4124	2300	0322	0123	0111
4125	2300	0323	0123	0111
4126	2212	1211	0112	0100
4127	1311	1302	3300	0133
4128	3311	1202	3300	0133
4129	2212	1311	1300	0113
413	1302	0111	0203	0100
4130	1311	0133	0301	0100
4131	3311	2200	0133	0300
4132	3322	0111	0103	0300
4133	2202	1300	0113	0111
4134	2212	1300	0113	0111
4135	2302	1300	0113	0111
4136	3323	1300	0113	0111
4137	1311	1300	0113	0200
4138	1311	0133	0113	0100
4139	2311	0123	0113	0100
414	2322	1203	0111	0100
4140	1222	0133	0111	0300
4141	1211	0133	0111	0300
4142	1311	0133	0111	0300
4143	1311	0122	0111	0200
4144	1211	0213	0112	0100
4145	1211	0212	0112	0100
4146	1211	0233	0112	0100
4147	2311	0133	0111	0300
4148	2311	1213	0123	0100
4149	2311	1312	0123	0100
415	1222	1203	0111	0100
4150	2211	1323	0122	0200
4151	1311	0311	0113	0100
4152	1311	0211	0113	0100
4153	2311	2211	0122	0100
4154	3311	0133	0301	0100
4155	3313	1200	0112	0111
4156	3312	1200	0112	0111
4157	3323	1200	0112	0111
4158	1213	0311	0103	0300
4159	1312	0311	0103	0300
416	2322	1302	0111	0100
4160	1311	1303	0133	0100
4161	3311	1303	0133	0100
4162	2211	1301	0122	0100
4163	1312	1311	0133	0100
4164	2313	1311	0133	0100
4165	2312	1311	0133	0100
4166	3312	1311	0133	0100
4167	3312	3311	0133	0300
4168	3312	3300	0133	0111
4169	3312	3311	0133	0100
417	2322	2302	0111	0100
4170	3301	0211	0102	0200
4171	3300	0211	0102	0200
4172	3302	0211	0102	0200
4173	3311	0133	0103	0300
4174	2211	0122	0103	0300
4175	3322	0111	0102	0200
4176	3322	0311	0103	0300
4177	3303	0211	0102	0200
4178	1312	0211	0102	0200
4179	3312	0211	0102	0200
418	0222	0111	0302	0100
4180	3311	0211	0102	0200
4181	3311	0311	0103	0300
4182	3313	0311	0103	0300
4183	3311	0311	0133	0300
4184	3311	0322	0133	0300
4185	2200	0322	0122	0111
4186	2200	0333	0122	0111
4187	2300	0333	0123	0111
4188	3311	2202	0133	0300
4189	1300	0113	0111	0200
419	0222	0111	0301	0100
4190	1311	2201	3300	0133
4191	1211	2201	2200	0122
4192	1213	0311	0103	0100
4193	1223	0311	0103	0100
4194	1211	0311	0103	0300
4195	1311	0311	0103	0300
4196	1300	0113	0111	0300
4197	1311	0133	0113	0300
4198	1311	0212	0113	0100
4199	1311	0213	0113	0100
42	0133	0111	0301	0100
420	0222	0111	0300	0100
4200	1311	0312	0113	0100
4201	1311	0313	0113	0100
4202	1311	0233	0113	0100
4203	3311	0133	0113	0300
4204	2200	0122	0111	0200
4205	3300	0122	0111	0200
4206	3312	0122	0111	0200
4207	3312	1311	0113	0100
4208	3311	1300	0113	0111
4209	2211	2200	0133	0122
421	0222	0111	0201	0100
4210	3311	2200	0133	0122
4211	2211	2200	0323	0122
4212	3311	3300	0313	0133
4213	3311	3300	0133	0112
4214	2211	3300	0133	0111
4215	2311	3300	0133	0111
4216	3311	3300	0133	0111
4217	1311	2200	0133	0122
4218	1311	3300	0133	0122
4219	1311	2300	0123	0111
422	0222	0111	0200	0100
4220	1323	2200	0122	0111
4221	1323	2300	0123	0111
4222	2203	3300	0133	0111
4223	2203	2300	0123	0111
4224	2200	0323	0122	0111
4225	2200	0311	0103	0300
4226	2311	0211	0102	0200
4227	1211	2303	2200	0122
4228	2302	0211	0102	0200
4229	2211	1302	2200	0122
423	0222	0111	0103	0100
4230	2312	1211	0112	0100
4231	1311	1300	0311	0113
4232	1311	1300	0323	0113
4233	2311	2300	0323	0123
4234	3322	1300	0113	0111
4235	3322	1311	1300	0113
4236	3322	3300	0133	0111
4237	3322	3311	0133	0100
4238	3322	1311	0133	0100
4239	3322	3311	0133	0300
424	0222	0111	0203	0100
4240	3322	1311	0113	0100
4241	3322	0133	0111	0300
4242	3311	0133	0203	0300
4243	2201	0211	0102	0200
4244	2211	0211	0102	0200
4245	2212	0211	0102	0200
4246	2312	0211	0102	0200
4247	2203	0311	0103	0300
4248	2303	0311	0103	0300
4249	2313	0311	0103	0100
425	0222	0113	0111	0100
4250	2301	0311	0103	0300
4251	2313	0311	0103	0300
4252	2311	0311	0103	0300
4253	2312	0311	0103	0300
4254	2302	0311	0103	0300
4255	2312	0311	0103	0100
4256	2202	0311	0103	0100
4257	1311	3300	2300	0133
4258	1300	0333	0113	0111
4259	1211	2302	0112	0100
426	0222	0133	0111	0100
4260	1311	2302	0113	0100
4261	1311	2202	0133	0100
4262	3311	2202	0133	0100
4263	2311	2202	2300	0123
4264	3311	2202	3300	0133
4265	2211	2202	0122	0100
4266	2211	2202	0122	0200
4267	2211	2202	2200	0122
4268	3311	2201	0133	0100
4269	2311	2200	0123	0100
427	2322	0111	0203	0100
4270	2300	2200	0123	0111
4271	2311	2203	0123	0100
4272	2311	2211	0123	0100
4273	1211	0223	0112	0100
4274	1211	2203	2200	0122
4275	2211	3300	0122	0200
4276	2311	2300	0123	0200
4277	2211	1301	0122	0200
4278	2211	3303	0122	0200
4279	2211	3302	0122	0200
428	2322	0111	0201	0100
4280	2211	2302	0122	0200
4281	2211	2302	2200	0122
4282	2311	2302	2300	0123
4283	2311	2301	2300	0123
4284	2311	3301	2300	0123
4285	2211	3301	0122	0100
4286	1211	3301	2200	0122
4287	2211	1213	2200	0122
4288	2211	2203	2200	0122
4289	2211	2303	2200	0122
429	2322	0111	0301	0100
4290	2211	2301	2200	0122
4291	2211	2300	2200	0122
4292	2211	3300	2200	0122
4293	2211	2201	2200	0122
4294	2211	3301	2200	0122
4295	2211	3302	2200	0122
4296	2211	3300	0122	0100
4297	2211	3302	0122	0100
4298	2211	2300	0122	0100
4299	2211	2301	0122	0100
43	0133	0111	0300	0100
430	2322	0111	0300	0100
4300	3311	2200	0133	0100
4301	3311	2211	0122	0100
4302	3311	2211	0133	0100
4303	2311	2300	0123	0100
4304	2311	3300	0123	0100
4305	3311	3300	0133	0302
4306	3311	3300	0133	0300
4307	3311	3300	0133	0100
4308	2311	1311	0133	0100
4309	2211	1311	0133	0100
431	2322	0111	0200	0100
4310	3311	1311	0133	0100
4311	3311	1312	0133	0100
4312	1300	0323	0113	0111
4313	2201	0311	0103	0300
4314	2202	0311	0103	0300
4315	1311	3301	3300	0133
4316	1311	2303	0133	0100
4317	1211	0333	0112	0100
4318	2211	0333	0122	0100
4319	1311	2303	3300	0133
432	2322	0133	0111	0100
4320	1211	2300	2200	0122
4321	1311	2302	0133	0100
4322	3311	1303	3300	0133
4323	3311	1302	3300	0133
4324	2311	2300	2200	0123
4325	2311	1213	2300	0123
4326	2312	2200	0122	0111
4327	2303	2300	0123	0111
4328	2302	2300	0123	0111
4329	2303	3300	0133	0111
433	2322	0111	0103	0100
4330	2202	3300	0133	0111
4331	2302	3300	0133	0111
4332	3313	1311	1300	0113
4333	3323	1311	1300	0113
4334	3323	2211	0122	0100
4335	3323	2311	0123	0100
4336	3311	1311	0133	0300
4337	3311	1312	0133	0300
4338	3311	2300	0133	0300
4339	3311	2311	0133	0300
434	0322	0111	0203	0100
4340	2311	2300	0123	0300
4341	2211	3303	0122	0100
4342	2311	3303	0123	0100
4343	2211	0133	0111	0300
4344	1311	3300	2200	0133
4345	1211	3300	2200	0122
4346	1311	0322	0113	0100
4347	2312	1311	1300	0113
4348	2311	3300	2300	0123
4349	3311	3300	2200	0133
435	0322	0111	0103	0100
4350	2322	1211	2200	0122
4351	2322	2211	2200	0122
4352	2311	2211	2200	0122
4353	3313	1211	2200	0122
4354	3323	2211	2200	0122
4355	3312	2211	2200	0122
4356	3322	1311	3300	0133
4357	3322	2311	2300	0123
4358	3311	2311	2300	0123
4359	3312	1311	3300	0133
436	3322	0111	0103	0100
4360	3322	3311	3300	0133
4361	1311	0323	0113	0100
4362	3311	2201	3300	0133
4363	3311	2303	3300	0133
4364	3311	2302	3300	0133
4365	3311	3301	3300	0133
4366	3311	3300	2300	0133
4367	3311	0133	0111	0300
4368	2213	0311	0103	0300
4369	2212	0311	0103	0300
437	3322	0111	0301	0100
4370	2211	0311	0103	0300
